Model,Comparison,Property,Run,Mut_alpha,KS stats,KS p-value
No Cost,SSD,Transcription rate,Bm8,-0.01,-0.048784552845528406,0.8422408276576427
No Cost,SSD,Transcription rate,Bm8,0.0,-0.040987804878048734,0.9352959462259595
No Cost,SSD,Transcription rate,Bm9,-0.35,-0.05394715447154467,0.7464832728061132
No Cost,SSD,Transcription rate,Bm9,-0.25,-0.05904471544715443,0.6421805164011938
No Cost,SSD,Transcription rate,Bm9,-0.175,-0.0495813008130081,0.8108759360604122
No Cost,SSD,Transcription rate,Bm9,-0.15,-0.05387804878048777,0.7455733022621452
No Cost,SSD,Transcription rate,Bm9,-0.125,-0.051784552845528437,0.7586080133543828
No Cost,SSD,Transcription rate,Bm9,-0.1,-0.05147967479674793,0.7897206228429464
No Cost,SSD,Transcription rate,Bm9,-0.075,-0.049378048780487765,0.8251231892950438
No Cost,SSD,Transcription rate,Bm9,-0.05,-0.053093495934959295,0.7509977028895097
No Cost,SSD,Transcription rate,Bm9,-0.01,-0.049178861788617835,0.8270816753400707
No Cost,SSD,Transcription rate,Bm9,0.0,-0.04789024390243899,0.859122838967011
No Cost,SSD,Translation rate,Bm05,-0.35,-0.1668252032520325,0.0004452928850081333
No Cost,SSD,Translation rate,Bm05,-0.25,-0.16602845528455282,0.00044736071792950003
No Cost,SSD,Translation rate,Bm05,-0.175,-0.14260162601626014,0.005807118992076467
No Cost,SSD,Translation rate,Bm05,-0.15,-0.14096747967479673,0.004583185963410467
No Cost,SSD,Translation rate,Bm05,-0.125,-0.1296341463414634,0.013146610975157133
No Cost,SSD,Translation rate,Bm05,-0.1,-0.12137398373983738,0.021147289659237036
No Cost,SSD,Translation rate,Bm05,-0.075,-0.1176585365853658,0.02830085853070687
No Cost,SSD,Translation rate,Bm05,-0.05,-0.1194756097560975,0.02488467147513713
No Cost,SSD,Translation rate,Bm05,-0.01,-0.09951219512195116,0.0935049001433758
No Cost,SSD,Translation rate,Bm05,0.0,-0.09576016260162597,0.12293081929970784
No Cost,SSD,Translation rate,Bm1,-0.35,-0.10212601626016253,0.078757974760417
No Cost,SSD,Translation rate,Bm1,-0.25,-0.10539430894308939,0.06460469473010587
No Cost,SSD,Translation rate,Bm1,-0.175,-0.10239430894308939,0.08014960823362897
No Cost,SSD,Translation rate,Bm1,-0.15,-0.09872764227642276,0.10601940789440052
No Cost,SSD,Translation rate,Bm1,-0.125,-0.1065609756097561,0.060873491770756766
No Cost,SSD,Translation rate,Bm1,-0.1,-0.10006097560975609,0.09090497944219
No Cost,SSD,Translation rate,Bm1,-0.075,-0.10439430894308943,0.07229692837020478
No Cost,SSD,Translation rate,Bm1,-0.05,-0.10456097560975607,0.0726787651612884
No Cost,SSD,Translation rate,Bm1,-0.01,-0.10722357723577232,0.05779692472585487
No Cost,SSD,Translation rate,Bm1,0.0,-0.10239430894308939,0.08028214510815757
No Cost,SSD,Translation rate,Bm10,-0.35,-0.413390243902439,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm10,-0.25,-0.39755691056910564,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm10,-0.175,-0.38112601626016257,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm10,-0.15,-0.3668821138211382,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm10,-0.125,-0.3658739837398373,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm10,-0.1,-0.34839024390243906,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm10,-0.075,-0.33695528455284546,4.070817756958907e-15
No Cost,SSD,Translation rate,Bm10,-0.05,-0.3271829268292683,1.2249460705030896e-14
No Cost,SSD,Translation rate,Bm10,-0.01,-0.30422357723577237,1.132057410776118e-12
No Cost,SSD,Translation rate,Bm10,0.0,-0.3084593495934959,5.856056380556159e-13
No Cost,SSD,Translation rate,Bm2,-0.35,-0.1560609756097561,0.0011285184814769668
No Cost,SSD,Translation rate,Bm2,-0.25,-0.15722764227642275,0.0010609876908662668
No Cost,SSD,Translation rate,Bm2,-0.175,-0.16356097560975605,0.0007635230368964667
No Cost,SSD,Translation rate,Bm2,-0.15,-0.15322764227642274,0.0020566378052642334
No Cost,SSD,Translation rate,Bm2,-0.125,-0.15389430894308942,0.0016774412602556666
No Cost,SSD,Translation rate,Bm2,-0.1,-0.14572764227642276,0.005662847220477067
No Cost,SSD,Translation rate,Bm2,-0.075,-0.1472276422764228,0.0029694716637879335
No Cost,SSD,Translation rate,Bm2,-0.05,-0.15039430894308944,0.0033380898629392
No Cost,SSD,Translation rate,Bm2,-0.01,-0.13405691056910568,0.010664207863594335
No Cost,SSD,Translation rate,Bm2,0.0,-0.13122764227642272,0.011371176449261867
No Cost,SSD,Translation rate,Bm3,-0.35,-0.21239430894308942,2.4922587741338376e-06
No Cost,SSD,Translation rate,Bm3,-0.25,-0.2108455284552845,3.38822508857047e-06
No Cost,SSD,Translation rate,Bm3,-0.175,-0.19956097560975605,1.3886743523168951e-05
No Cost,SSD,Translation rate,Bm3,-0.15,-0.1920040650406504,3.764832170112994e-05
No Cost,SSD,Translation rate,Bm3,-0.125,-0.19372764227642272,3.7442028313757383e-05
No Cost,SSD,Translation rate,Bm3,-0.1,-0.19483739837398373,3.0141886238769604e-05
No Cost,SSD,Translation rate,Bm3,-0.075,-0.17656097560975612,0.00015108967392998203
No Cost,SSD,Translation rate,Bm3,-0.05,-0.1725040650406504,0.00032442665288550824
No Cost,SSD,Translation rate,Bm3,-0.01,-0.17339430894308946,0.0002567117945215823
No Cost,SSD,Translation rate,Bm3,0.0,-0.1715609756097561,0.00036667378927171074
No Cost,SSD,Translation rate,Bm4,-0.35,-0.2532276422764228,6.123400416354247e-09
No Cost,SSD,Translation rate,Bm4,-0.25,-0.2420040650406504,3.09464944040864e-08
No Cost,SSD,Translation rate,Bm4,-0.175,-0.23156097560975608,1.497675939562034e-07
No Cost,SSD,Translation rate,Bm4,-0.15,-0.23156097560975608,1.4685108732740795e-07
No Cost,SSD,Translation rate,Bm4,-0.125,-0.22622764227642275,4.375409919562164e-07
No Cost,SSD,Translation rate,Bm4,-0.1,-0.2255609756097561,3.7765621211753125e-07
No Cost,SSD,Translation rate,Bm4,-0.075,-0.21733739837398372,9.42003793524826e-07
No Cost,SSD,Translation rate,Bm4,-0.05,-0.2150609756097561,1.2554756607663364e-06
No Cost,SSD,Translation rate,Bm4,-0.01,-0.1990609756097561,2.003718494802964e-05
No Cost,SSD,Translation rate,Bm4,0.0,-0.18289430894308945,7.350388092441928e-05
No Cost,SSD,Translation rate,Bm5,-0.35,-0.2836747967479674,1.6829297215063355e-10
No Cost,SSD,Translation rate,Bm5,-0.25,-0.27812195121951216,9.37448267161282e-11
No Cost,SSD,Translation rate,Bm5,-0.175,-0.2688943089430894,2.474814316440662e-09
No Cost,SSD,Translation rate,Bm5,-0.15,-0.25994715447154465,2.6765218560006096e-09
No Cost,SSD,Translation rate,Bm5,-0.125,-0.25271544715447153,1.0256459866594033e-08
No Cost,SSD,Translation rate,Bm5,-0.1,-0.249890243902439,9.975296440719225e-09
No Cost,SSD,Translation rate,Bm5,-0.075,-0.22833739837398373,2.346560495913863e-07
No Cost,SSD,Translation rate,Bm5,-0.05,-0.23880894308943088,6.911509945843146e-08
No Cost,SSD,Translation rate,Bm5,-0.01,-0.22546747967479674,3.479908157929164e-07
No Cost,SSD,Translation rate,Bm5,0.0,-0.22117073170731708,7.05933556573631e-07
No Cost,SSD,Translation rate,Bm6,-0.35,-0.3220121951219512,1.0191847366058937e-13
No Cost,SSD,Translation rate,Bm6,-0.25,-0.31274390243902433,3.0660659196731405e-13
No Cost,SSD,Translation rate,Bm6,-0.175,-0.2937886178861789,6.165993641597349e-12
No Cost,SSD,Translation rate,Bm6,-0.15,-0.292520325203252,1.0679886604710494e-10
No Cost,SSD,Translation rate,Bm6,-0.125,-0.2824471544715447,6.356818775069921e-11
No Cost,SSD,Translation rate,Bm6,-0.1,-0.27439430894308947,1.754625703990579e-10
No Cost,SSD,Translation rate,Bm6,-0.075,-0.26072357723577233,3.031295177831813e-09
No Cost,SSD,Translation rate,Bm6,-0.05,-0.2561869918699186,3.769541234710516e-09
No Cost,SSD,Translation rate,Bm6,-0.01,-0.24072764227642277,7.875154376761155e-08
No Cost,SSD,Translation rate,Bm6,0.0,-0.2439471544715447,3.265109771444231e-08
No Cost,SSD,Translation rate,Bm7,-0.35,-0.3381788617886179,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm7,-0.25,-0.3394552845528455,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm7,-0.175,-0.3132235772357724,1.138348674582327e-13
No Cost,SSD,Translation rate,Bm7,-0.15,-0.3020772357723577,5.161833923258048e-12
No Cost,SSD,Translation rate,Bm7,-0.125,-0.29191463414634145,6.952845706583351e-12
No Cost,SSD,Translation rate,Bm7,-0.1,-0.2906138211382114,4.9281726847520226e-11
No Cost,SSD,Translation rate,Bm7,-0.075,-0.2756382113821138,3.15862521323614e-10
No Cost,SSD,Translation rate,Bm7,-0.05,-0.2705569105691057,2.9013965304377126e-10
No Cost,SSD,Translation rate,Bm7,-0.01,-0.2612886178861788,2.7423775102638124e-09
No Cost,SSD,Translation rate,Bm7,0.0,-0.2566463414634146,2.219425765392913e-08
No Cost,SSD,Translation rate,Bm8,-0.35,-0.3621138211382114,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm8,-0.25,-0.35221544715447156,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm8,-0.175,-0.3322886178861788,1.1065222812097394e-14
No Cost,SSD,Translation rate,Bm8,-0.15,-0.32272357723577233,2.020605904817785e-14
No Cost,SSD,Translation rate,Bm8,-0.125,-0.325239837398374,1.6542323066914832e-14
No Cost,SSD,Translation rate,Bm8,-0.1,-0.3194471544715447,3.889481329603465e-14
No Cost,SSD,Translation rate,Bm8,-0.075,-0.29917073170731706,2.4871586271994297e-12
No Cost,SSD,Translation rate,Bm8,-0.05,-0.29679268292682925,3.365456061980391e-12
No Cost,SSD,Translation rate,Bm8,-0.01,-0.27184552845528454,2.475101235077659e-10
No Cost,SSD,Translation rate,Bm8,0.0,-0.2735731707317073,3.9583662273893577e-10
No Cost,SSD,Translation rate,Bm9,-0.35,-0.39405691056910563,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm9,-0.25,-0.37211382113821134,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm9,-0.175,-0.35402032520325194,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm9,-0.15,-0.34389837398373985,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm9,-0.125,-0.33584552845528454,4.070817756958907e-15
No Cost,SSD,Translation rate,Bm9,-0.1,-0.33555691056910564,2.3314683517128287e-15
No Cost,SSD,Translation rate,Bm9,-0.075,-0.3195121951219512,7.50510764646606e-14
No Cost,SSD,Translation rate,Bm9,-0.05,-0.315280487804878,1.1723955140041653e-13
No Cost,SSD,Translation rate,Bm9,-0.01,-0.2915243902439024,1.3504197760028092e-11
No Cost,SSD,Translation rate,Bm9,0.0,-0.2850853658536585,7.030812968859361e-11
No Cost,WGD,Divergence ratio,Bm05,-0.35,-0.39337414965986395,2.220446049250313e-16
No Cost,WGD,Divergence ratio,Bm05,-0.25,-0.3586224489795918,2.220446049250313e-16
No Cost,WGD,Divergence ratio,Bm05,-0.175,-0.3231768707482993,2.220446049250313e-16
No Cost,WGD,Divergence ratio,Bm05,-0.15,-0.3086224489795918,2.220446049250313e-16
No Cost,WGD,Divergence ratio,Bm05,-0.125,-0.2981734693877551,2.220446049250313e-16
No Cost,WGD,Divergence ratio,Bm05,-0.1,-0.2897585034013605,2.220446049250313e-16
No Cost,WGD,Divergence ratio,Bm05,-0.075,-0.27095578231292516,3.4083846855992306e-14
No Cost,WGD,Divergence ratio,Bm05,-0.05,-0.2584795918367347,1.0454600148553557e-12
No Cost,WGD,Divergence ratio,Bm05,-0.01,-0.22920408163265296,5.543650723656887e-10
No Cost,WGD,Divergence ratio,Bm05,0.0,-0.2183197278911564,1.9109313390922957e-09
No Cost,WGD,Divergence ratio,Bm1,-0.35,-0.2486530612244897,2.9050095662341846e-12
No Cost,WGD,Divergence ratio,Bm1,-0.25,-0.2259557823129251,1.6199152389854514e-09
No Cost,WGD,Divergence ratio,Bm1,-0.175,-0.20581292517006802,1.6430455736700843e-08
No Cost,WGD,Divergence ratio,Bm1,-0.15,-0.1989251700680272,7.134076881095315e-08
No Cost,WGD,Divergence ratio,Bm1,-0.125,-0.19045578231292512,2.1046464519317945e-07
No Cost,WGD,Divergence ratio,Bm1,-0.1,-0.1783945578231292,2.6459616863094837e-06
No Cost,WGD,Divergence ratio,Bm1,-0.075,-0.17004081632653056,6.158389294519395e-06
No Cost,WGD,Divergence ratio,Bm1,-0.05,-0.17145578231292513,1.1738486987174687e-05
No Cost,WGD,Divergence ratio,Bm1,-0.01,-0.1553163265306122,4.6694891124595315e-05
No Cost,WGD,Divergence ratio,Bm1,0.0,-0.13925850340136053,0.00037658495329816665
No Cost,WGD,Divergence ratio,Bm10,-0.35,-0.15957823129251694,2.745274431525946e-05
No Cost,WGD,Divergence ratio,Bm10,-0.25,-0.14775170068027207,0.0001267580945689
No Cost,WGD,Divergence ratio,Bm10,-0.175,-0.15017006802721086,9.455581514127465e-05
No Cost,WGD,Divergence ratio,Bm10,-0.15,-0.13935714285714285,0.0004016481590879333
No Cost,WGD,Divergence ratio,Bm10,-0.125,-0.1420238095238095,0.0002895352999392666
No Cost,WGD,Divergence ratio,Bm10,-0.1,-0.13513605442176865,0.0006322003255624333
No Cost,WGD,Divergence ratio,Bm10,-0.075,-0.1392244897959183,0.0004242672543710333
No Cost,WGD,Divergence ratio,Bm10,-0.05,-0.13418367346938773,0.0007144402699836667
No Cost,WGD,Divergence ratio,Bm10,-0.01,-0.13532312925170067,0.0006184936028624667
No Cost,WGD,Divergence ratio,Bm10,0.0,-0.1298707482993197,0.0011861935493037332
No Cost,WGD,Divergence ratio,Bm2,-0.35,-0.09598639455782305,0.0376361357864421
No Cost,WGD,Divergence ratio,Bm2,-0.25,-0.09740476190476183,0.03324476187953607
No Cost,WGD,Divergence ratio,Bm2,-0.175,-0.08565306122448973,0.08732175168021794
No Cost,WGD,Divergence ratio,Bm2,-0.15,-0.0853741496598639,0.08256052825466616
No Cost,WGD,Divergence ratio,Bm2,-0.125,-0.0896224489795918,0.05650814937556157
No Cost,WGD,Divergence ratio,Bm2,-0.1,-0.07720748299319723,0.14066703886254905
No Cost,WGD,Divergence ratio,Bm2,-0.075,-0.07720748299319723,0.14243564824473123
No Cost,WGD,Divergence ratio,Bm2,-0.05,-0.06625850340136047,0.2844876752423837
No Cost,WGD,Divergence ratio,Bm2,-0.01,-0.07134353741496592,0.22026661465086725
No Cost,WGD,Divergence ratio,Bm2,0.0,-0.06990136054421764,0.28295485983361657
No Cost,WGD,Divergence ratio,Bm3,-0.35,-0.07503401360544214,0.17215014450704222
No Cost,WGD,Divergence ratio,Bm3,-0.25,-0.0700068027210884,0.23130539429851996
No Cost,WGD,Divergence ratio,Bm3,-0.175,-0.06734353741496595,0.2694302171149505
No Cost,WGD,Divergence ratio,Bm3,-0.15,-0.0682006802721088,0.2573402079637155
No Cost,WGD,Divergence ratio,Bm3,-0.125,-0.06381292517006797,0.3420743237382347
No Cost,WGD,Divergence ratio,Bm3,-0.1,-0.06020068027210881,0.39287472193329936
No Cost,WGD,Divergence ratio,Bm3,-0.075,-0.061122448979591765,0.3775225091098256
No Cost,WGD,Divergence ratio,Bm3,-0.05,-0.05709863945578223,0.45675754944058317
No Cost,WGD,Divergence ratio,Bm3,-0.01,-0.054333333333333296,0.5207411792285681
No Cost,WGD,Divergence ratio,Bm3,0.0,-0.050316326530612195,0.6177339503954822
No Cost,WGD,Divergence ratio,Bm4,-0.35,-0.10050340136054416,0.0297642522548157
No Cost,WGD,Divergence ratio,Bm4,-0.25,-0.094391156462585,0.03998863188608053
No Cost,WGD,Divergence ratio,Bm4,-0.175,-0.08947959183673464,0.05982522237735536
No Cost,WGD,Divergence ratio,Bm4,-0.15,-0.08617687074829926,0.07361110661445337
No Cost,WGD,Divergence ratio,Bm4,-0.125,-0.0865068027210884,0.0756392460255346
No Cost,WGD,Divergence ratio,Bm4,-0.1,-0.08050340136054417,0.119600926836728
No Cost,WGD,Divergence ratio,Bm4,-0.075,-0.0771462585034013,0.144005156474528
No Cost,WGD,Divergence ratio,Bm4,-0.05,-0.07645918367346934,0.1533397148864196
No Cost,WGD,Divergence ratio,Bm4,-0.01,-0.07243537414965984,0.19688609218064831
No Cost,WGD,Divergence ratio,Bm4,0.0,-0.07284013605442173,0.18775603139069266
No Cost,WGD,Divergence ratio,Bm5,-0.35,-0.12267006802721082,0.0027434282966667667
No Cost,WGD,Divergence ratio,Bm5,-0.25,-0.11733673469387751,0.004732420074647167
No Cost,WGD,Divergence ratio,Bm5,-0.175,-0.10900340136054416,0.0119757432095323
No Cost,WGD,Divergence ratio,Bm5,-0.15,-0.1093367346938775,0.013226358244427534
No Cost,WGD,Divergence ratio,Bm5,-0.125,-0.09967006802721083,0.025630723134124834
No Cost,WGD,Divergence ratio,Bm5,-0.1,-0.10417006802721084,0.0181483159673531
No Cost,WGD,Divergence ratio,Bm5,-0.075,-0.0991462585034013,0.02566346952940206
No Cost,WGD,Divergence ratio,Bm5,-0.05,-0.09917006802721083,0.027346527235690834
No Cost,WGD,Divergence ratio,Bm5,-0.01,-0.08977210884353737,0.05874666327121463
No Cost,WGD,Divergence ratio,Bm5,0.0,-0.08931632653061221,0.0609625315684953
No Cost,WGD,Divergence ratio,Bm6,-0.35,-0.1268367346938775,0.0017283351224974665
No Cost,WGD,Divergence ratio,Bm6,-0.25,-0.12655782312925168,0.0018566391117199
No Cost,WGD,Divergence ratio,Bm6,-0.175,-0.12155782312925166,0.004111135037622066
No Cost,WGD,Divergence ratio,Bm6,-0.15,-0.11867006802721082,0.004428988341361234
No Cost,WGD,Divergence ratio,Bm6,-0.125,-0.11550340136054417,0.0057589612896381676
No Cost,WGD,Divergence ratio,Bm6,-0.1,-0.11817006802721082,0.004141775517331866
No Cost,WGD,Divergence ratio,Bm6,-0.075,-0.10730272108843535,0.013114540035014333
No Cost,WGD,Divergence ratio,Bm6,-0.05,-0.10680272108843532,0.012751812863564934
No Cost,WGD,Divergence ratio,Bm6,-0.01,-0.09947959183673466,0.025137881129213963
No Cost,WGD,Divergence ratio,Bm6,0.0,-0.10473469387755101,0.0200527655138972
No Cost,WGD,Divergence ratio,Bm7,-0.35,-0.13817006802721085,0.0004633340506363666
No Cost,WGD,Divergence ratio,Bm7,-0.25,-0.13667006802721082,0.0005539122470479668
No Cost,WGD,Divergence ratio,Bm7,-0.175,-0.12967006802721084,0.0012566960968517667
No Cost,WGD,Divergence ratio,Bm7,-0.15,-0.12467006802721083,0.0023400557549703
No Cost,WGD,Divergence ratio,Bm7,-0.125,-0.11583673469387751,0.0052178399353097335
No Cost,WGD,Divergence ratio,Bm7,-0.1,-0.11750340136054417,0.004562076463977366
No Cost,WGD,Divergence ratio,Bm7,-0.075,-0.1188367346938775,0.003996585219912967
No Cost,WGD,Divergence ratio,Bm7,-0.05,-0.11229591836734691,0.007656916446234267
No Cost,WGD,Divergence ratio,Bm7,-0.01,-0.10863605442176867,0.011946921664047802
No Cost,WGD,Divergence ratio,Bm7,0.0,-0.11311564625850336,0.0093174781725919
No Cost,WGD,Divergence ratio,Bm8,-0.35,-0.14560544217687074,0.00016912924372063334
No Cost,WGD,Divergence ratio,Bm8,-0.25,-0.14350340136054418,0.0002328118441116
No Cost,WGD,Divergence ratio,Bm8,-0.175,-0.13397619047619044,0.0007596000796687
No Cost,WGD,Divergence ratio,Bm8,-0.15,-0.12550340136054416,0.0018600829988211665
No Cost,WGD,Divergence ratio,Bm8,-0.125,-0.1298367346938775,0.0011899622064572002
No Cost,WGD,Divergence ratio,Bm8,-0.1,-0.12817006802721084,0.0016388020883517332
No Cost,WGD,Divergence ratio,Bm8,-0.075,-0.1251224489795918,0.0020267951242326334
No Cost,WGD,Divergence ratio,Bm8,-0.05,-0.1266700680272108,0.0016976905967572332
No Cost,WGD,Divergence ratio,Bm8,-0.01,-0.12030272108843533,0.0049399921293505995
No Cost,WGD,Divergence ratio,Bm8,0.0,-0.11617006802721085,0.0052228771006623
No Cost,WGD,Divergence ratio,Bm9,-0.35,-0.15322448979591832,6.542028066721291e-05
No Cost,WGD,Divergence ratio,Bm9,-0.25,-0.15066326530612242,8.910124979256993e-05
No Cost,WGD,Divergence ratio,Bm9,-0.175,-0.14285714285714282,0.00024733922341210003
No Cost,WGD,Divergence ratio,Bm9,-0.15,-0.13593537414965984,0.0007733704708339333
No Cost,WGD,Divergence ratio,Bm9,-0.125,-0.13501700680272108,0.0006551933591977667
No Cost,WGD,Divergence ratio,Bm9,-0.1,-0.13200340136054414,0.0009068848042275999
No Cost,WGD,Divergence ratio,Bm9,-0.075,-0.13344897959183669,0.0008212449869332
No Cost,WGD,Divergence ratio,Bm9,-0.05,-0.12980272108843535,0.0012829515833293335
No Cost,WGD,Divergence ratio,Bm9,-0.01,-0.12574489795918362,0.0025034424589768997
No Cost,WGD,Divergence ratio,Bm9,0.0,-0.12533673469387754,0.0020589389027875333
No Cost,WGD,Protein abundance,Bm05,-0.35,-0.09974489795918366,0.024514540496868898
No Cost,WGD,Protein abundance,Bm05,-0.25,-0.1073469387755102,0.012031846862777399
No Cost,WGD,Protein abundance,Bm05,-0.175,-0.09401360544217686,0.042258579474907465
No Cost,WGD,Protein abundance,Bm05,-0.15,-0.08709523809523807,0.06898165578773317
No Cost,WGD,Protein abundance,Bm05,-0.125,-0.0880204081632653,0.0654504941070677
No Cost,WGD,Protein abundance,Bm05,-0.1,-0.09651360544217687,0.032348413003876565
No Cost,WGD,Protein abundance,Bm05,-0.075,-0.09668707482993195,0.034024391156765865
No Cost,WGD,Protein abundance,Bm05,-0.05,-0.08746598639455778,0.06735287012136228
No Cost,WGD,Protein abundance,Bm05,-0.01,-0.0944319727891156,0.04455223357292004
No Cost,WGD,Protein abundance,Bm05,0.0,-0.0927006802721088,0.05172713142965643
No Cost,WGD,Protein abundance,Bm1,-0.35,-0.09685374149659863,0.032518282414789
No Cost,WGD,Protein abundance,Bm1,-0.25,-0.0982176870748299,0.029887039117535697
No Cost,WGD,Protein abundance,Bm1,-0.175,-0.0996972789115646,0.03282927224524317
No Cost,WGD,Protein abundance,Bm1,-0.15,-0.09635374149659864,0.03679179081395317
No Cost,WGD,Protein abundance,Bm1,-0.125,-0.09101360544217686,0.050904563758706334
No Cost,WGD,Protein abundance,Bm1,-0.1,-0.08508843537414963,0.07972716182267224
No Cost,WGD,Protein abundance,Bm1,-0.075,-0.08872789115646257,0.06607829110755441
No Cost,WGD,Protein abundance,Bm1,-0.05,-0.08870748299319724,0.060708662543037466
No Cost,WGD,Protein abundance,Bm1,-0.01,-0.09589795918367343,0.034419305195056205
No Cost,WGD,Protein abundance,Bm1,0.0,-0.09030272108843529,0.057416051575538064
No Cost,WGD,Protein abundance,Bm10,-0.35,-0.0924863945578231,0.04653020786073686
No Cost,WGD,Protein abundance,Bm10,-0.25,-0.09124489795918367,0.05102522877432839
No Cost,WGD,Protein abundance,Bm10,-0.175,-0.09602380952380951,0.035688763855766935
No Cost,WGD,Protein abundance,Bm10,-0.15,-0.09519047619047616,0.0368433708526219
No Cost,WGD,Protein abundance,Bm10,-0.125,-0.0927006802721088,0.04822152022459077
No Cost,WGD,Protein abundance,Bm10,-0.1,-0.08791156462585033,0.06563283104605187
No Cost,WGD,Protein abundance,Bm10,-0.075,-0.08570748299319723,0.078785088085863
No Cost,WGD,Protein abundance,Bm10,-0.05,-0.08809863945578227,0.06580556337009964
No Cost,WGD,Protein abundance,Bm10,-0.01,-0.09257482993197273,0.048309122357505035
No Cost,WGD,Protein abundance,Bm10,0.0,-0.09490476190476187,0.036772961185679465
No Cost,WGD,Protein abundance,Bm2,-0.35,-0.09341156462585033,0.04159005429852063
No Cost,WGD,Protein abundance,Bm2,-0.25,-0.09292176870748296,0.051870129282436804
No Cost,WGD,Protein abundance,Bm2,-0.175,-0.09868707482993196,0.0303495211084318
No Cost,WGD,Protein abundance,Bm2,-0.15,-0.09015306122448978,0.05384525566005816
No Cost,WGD,Protein abundance,Bm2,-0.125,-0.0935238095238095,0.0420990571601468
No Cost,WGD,Protein abundance,Bm2,-0.1,-0.08700680272108836,0.06901613006668629
No Cost,WGD,Protein abundance,Bm2,-0.075,-0.08774489795918367,0.06528000210492736
No Cost,WGD,Protein abundance,Bm2,-0.05,-0.09586394557823126,0.03466509321454556
No Cost,WGD,Protein abundance,Bm2,-0.01,-0.08843197278911559,0.06285451660113443
No Cost,WGD,Protein abundance,Bm2,0.0,-0.09223809523809516,0.053443816337536
No Cost,WGD,Protein abundance,Bm3,-0.35,-0.09851360544217687,0.026894319095194366
No Cost,WGD,Protein abundance,Bm3,-0.25,-0.0938469387755102,0.04038767633520676
No Cost,WGD,Protein abundance,Bm3,-0.175,-0.09168027210884354,0.06431611740638893
No Cost,WGD,Protein abundance,Bm3,-0.15,-0.09124489795918367,0.0538184213519177
No Cost,WGD,Protein abundance,Bm3,-0.125,-0.09019047619047617,0.0548565677529729
No Cost,WGD,Protein abundance,Bm3,-0.1,-0.0984659863945578,0.02743720954638847
No Cost,WGD,Protein abundance,Bm3,-0.075,-0.08608843537414963,0.07511503703874717
No Cost,WGD,Protein abundance,Bm3,-0.05,-0.09252380952380951,0.05180729467796357
No Cost,WGD,Protein abundance,Bm3,-0.01,-0.09415306122448973,0.03949673455257979
No Cost,WGD,Protein abundance,Bm3,0.0,-0.09159863945578223,0.050273407650640596
No Cost,WGD,Protein abundance,Bm4,-0.35,-0.09024829931972787,0.05497806977588657
No Cost,WGD,Protein abundance,Bm4,-0.25,-0.0943095238095238,0.040462035078885496
No Cost,WGD,Protein abundance,Bm4,-0.175,-0.0905204081632653,0.06086335986470864
No Cost,WGD,Protein abundance,Bm4,-0.15,-0.09070748299319724,0.05749153321419811
No Cost,WGD,Protein abundance,Bm4,-0.125,-0.08968027210884354,0.0575210189786107
No Cost,WGD,Protein abundance,Bm4,-0.1,-0.08676190476190475,0.07367852933831837
No Cost,WGD,Protein abundance,Bm4,-0.075,-0.08915306122448974,0.05903949508220466
No Cost,WGD,Protein abundance,Bm4,-0.05,-0.09358843537414961,0.04241808432023583
No Cost,WGD,Protein abundance,Bm4,-0.01,-0.09602380952380951,0.03398983128383163
No Cost,WGD,Protein abundance,Bm4,0.0,-0.09156462585034009,0.049325495120324934
No Cost,WGD,Protein abundance,Bm5,-0.35,-0.09585374149659863,0.03642028091895147
No Cost,WGD,Protein abundance,Bm5,-0.25,-0.09451360544217687,0.0391452977388032
No Cost,WGD,Protein abundance,Bm5,-0.175,-0.0888367346938775,0.06162611429108317
No Cost,WGD,Protein abundance,Bm5,-0.15,-0.09008843537414964,0.05474824275531409
No Cost,WGD,Protein abundance,Bm5,-0.125,-0.08919047619047617,0.0598961522666878
No Cost,WGD,Protein abundance,Bm5,-0.1,-0.0955204081632653,0.036706525145446534
No Cost,WGD,Protein abundance,Bm5,-0.075,-0.09119047619047617,0.0502752269734928
No Cost,WGD,Protein abundance,Bm5,-0.05,-0.0906428571428571,0.05234925916526617
No Cost,WGD,Protein abundance,Bm5,-0.01,-0.09090816326530606,0.052547272603582405
No Cost,WGD,Protein abundance,Bm5,0.0,-0.09292517006802714,0.04495294000610417
No Cost,WGD,Protein abundance,Bm6,-0.35,-0.09618027210884354,0.03447767103833176
No Cost,WGD,Protein abundance,Bm6,-0.25,-0.0958469387755102,0.03788904692785987
No Cost,WGD,Protein abundance,Bm6,-0.175,-0.08535714285714284,0.07911913884100277
