Model,Comparison,Property,Run,Mut_corr,KS stats,KS p-value
No Cost,All duplicates,Translation rate,Bm9,0.5,-0.5407098614506928,9.992007221626409e-16
No Cost,All duplicates,Translation rate,Bm9,0.6,-0.5473630806845965,9.992007221626409e-16
No Cost,All duplicates,Translation rate,Bm9,0.7,-0.5614563977180114,9.992007221626409e-16
No Cost,SSD,Divergence ratio,Bm05,-0.4,-0.19051626016260156,4.02814671334184e-05
No Cost,SSD,Divergence ratio,Bm05,-0.3,-0.1798495934959349,9.433494188452168e-05
No Cost,SSD,Divergence ratio,Bm05,-0.2,-0.18101626016260156,0.00010997096508952072
No Cost,SSD,Divergence ratio,Bm05,-0.1,-0.17251626016260158,0.0002829055322342103
No Cost,SSD,Divergence ratio,Bm05,0.0,-0.17600813008130076,0.00017453450266700473
No Cost,SSD,Divergence ratio,Bm05,0.1,-0.17151626016260155,0.00029356238906760125
No Cost,SSD,Divergence ratio,Bm05,0.2,-0.1976422764227642,2.740516183001122e-05
No Cost,SSD,Divergence ratio,Bm05,0.3,-0.20384146341463408,7.950849057469789e-06
No Cost,SSD,Divergence ratio,Bm05,0.4,-0.21173983739837396,4.37108736091781e-06
No Cost,SSD,Divergence ratio,Bm05,0.5,-0.2275365853658536,6.094235914429665e-07
No Cost,SSD,Divergence ratio,Bm05,0.6,-0.24253658536585357,3.8609561029782455e-08
No Cost,SSD,Divergence ratio,Bm05,0.7,-0.2812317073170731,1.7089940573811188e-10
No Cost,SSD,Divergence ratio,Bm1,-0.4,-0.0784837398373983,0.29384370424935213
No Cost,SSD,Divergence ratio,Bm1,-0.3,-0.07002032520325197,0.45131609420798896
No Cost,SSD,Divergence ratio,Bm1,-0.2,-0.06565040650406496,0.5124294208404042
No Cost,SSD,Divergence ratio,Bm1,-0.1,-0.0598617886178861,0.6280478623209765
No Cost,SSD,Divergence ratio,Bm1,0.0,-0.05388211382113814,0.7433548260654352
No Cost,SSD,Divergence ratio,Bm1,0.1,-0.058926829268292596,0.645644504338271
No Cost,SSD,Divergence ratio,Bm1,0.2,-0.06123577235772353,0.5982635720205878
No Cost,SSD,Divergence ratio,Bm1,0.3,-0.07469105691056903,0.35019839418735793
No Cost,SSD,Divergence ratio,Bm1,0.4,-0.08341463414634143,0.2380444322193951
No Cost,SSD,Divergence ratio,Bm1,0.5,-0.10169105691056905,0.0823834087399824
No Cost,SSD,Divergence ratio,Bm1,0.6,-0.10902439024390236,0.050350427897944604
No Cost,SSD,Divergence ratio,Bm1,0.7,-0.1385162601626016,0.0060442554477224
No Cost,SSD,Divergence ratio,Bm10,-0.4,-0.3031178861788617,7.707168236947837e-13
No Cost,SSD,Divergence ratio,Bm10,-0.3,-0.3005487804878048,1.8696155734687636e-12
No Cost,SSD,Divergence ratio,Bm10,-0.2,-0.2942845528455284,4.200454798800972e-12
No Cost,SSD,Divergence ratio,Bm10,-0.1,-0.29675203252032517,3.549457024594934e-12
No Cost,SSD,Divergence ratio,Bm10,0.0,-0.29181707317073163,8.569700504779121e-12
No Cost,SSD,Divergence ratio,Bm10,0.1,-0.2945487804878048,5.314082507368312e-12
No Cost,SSD,Divergence ratio,Bm10,0.2,-0.291650406504065,7.189027151355276e-12
No Cost,SSD,Divergence ratio,Bm10,0.3,-0.296390243902439,3.330336006968082e-12
No Cost,SSD,Divergence ratio,Bm10,0.4,-0.3032520325203251,7.793395558527058e-13
No Cost,SSD,Divergence ratio,Bm10,0.5,-0.303650406504065,1.7331321563081776e-12
No Cost,SSD,Divergence ratio,Bm10,0.6,-0.30481707317073164,5.846434447676074e-13
No Cost,SSD,Divergence ratio,Bm10,0.7,-0.31741869918699184,4.7887619795498417e-14
No Cost,SSD,Divergence ratio,Bm2,-0.4,-0.14483739837398374,0.0040486150564615
No Cost,SSD,Divergence ratio,Bm2,-0.3,-0.14338211382113816,0.0037199679115888
No Cost,SSD,Divergence ratio,Bm2,-0.2,-0.13971544715447146,0.0063578436124299
No Cost,SSD,Divergence ratio,Bm2,-0.1,-0.1375487804878048,0.0066490066218211005
No Cost,SSD,Divergence ratio,Bm2,0.0,-0.14671544715447152,0.0029080129746127665
No Cost,SSD,Divergence ratio,Bm2,0.1,-0.13588211382113813,0.009293104957066934
No Cost,SSD,Divergence ratio,Bm2,0.2,-0.14131707317073167,0.004422413319477067
No Cost,SSD,Divergence ratio,Bm2,0.3,-0.141020325203252,0.0044346445001828
No Cost,SSD,Divergence ratio,Bm2,0.4,-0.15018699186991863,0.0020233770934308
No Cost,SSD,Divergence ratio,Bm2,0.5,-0.14078861788617883,0.005791999175048833
No Cost,SSD,Divergence ratio,Bm2,0.6,-0.1478536585365853,0.002501447418185167
No Cost,SSD,Divergence ratio,Bm2,0.7,-0.14848780487804872,0.0023814707537639333
No Cost,SSD,Divergence ratio,Bm3,-0.4,-0.19354878048780486,2.0726448228332767e-05
No Cost,SSD,Divergence ratio,Bm3,-0.3,-0.18858130081300808,5.555871029309309e-05
No Cost,SSD,Divergence ratio,Bm3,-0.2,-0.187150406504065,0.00011240043220748536
No Cost,SSD,Divergence ratio,Bm3,-0.1,-0.1843821138211382,0.00010082863058025734
No Cost,SSD,Divergence ratio,Bm3,0.0,-0.1751178861788618,0.00017852083969964507
No Cost,SSD,Divergence ratio,Bm3,0.1,-0.18888211382113818,5.784771179342197e-05
No Cost,SSD,Divergence ratio,Bm3,0.2,-0.18585365853658534,7.338475056906071e-05
No Cost,SSD,Divergence ratio,Bm3,0.3,-0.18818699186991864,4.2933606759258204e-05
No Cost,SSD,Divergence ratio,Bm3,0.4,-0.1840487804878048,6.659197415870288e-05
No Cost,SSD,Divergence ratio,Bm3,0.5,-0.1992886178861788,1.3562195105842889e-05
No Cost,SSD,Divergence ratio,Bm3,0.6,-0.1900487804878048,2.9339622277135824e-05
No Cost,SSD,Divergence ratio,Bm3,0.7,-0.20855691056910564,3.271688635934448e-06
No Cost,SSD,Divergence ratio,Bm4,-0.4,-0.22204878048780485,7.862470757421155e-07
No Cost,SSD,Divergence ratio,Bm4,-0.3,-0.22604878048780477,3.9770768445190896e-07
No Cost,SSD,Divergence ratio,Bm4,-0.2,-0.21788211382113812,1.3055180330123761e-06
No Cost,SSD,Divergence ratio,Bm4,-0.1,-0.21504878048780482,1.8006433341784718e-06
No Cost,SSD,Divergence ratio,Bm4,0.0,-0.21415040650406494,1.8237116778581826e-06
No Cost,SSD,Divergence ratio,Bm4,0.1,-0.20672357723577228,3.9474528929680135e-06
No Cost,SSD,Divergence ratio,Bm4,0.2,-0.2154837398373983,1.3119356180683421e-06
No Cost,SSD,Divergence ratio,Bm4,0.3,-0.21404878048780482,1.7437876456879071e-06
No Cost,SSD,Divergence ratio,Bm4,0.4,-0.21928455284552842,8.005406809304579e-07
No Cost,SSD,Divergence ratio,Bm4,0.5,-0.22312195121951217,7.292681479068955e-07
No Cost,SSD,Divergence ratio,Bm4,0.6,-0.22882520325203248,3.052238812066103e-07
No Cost,SSD,Divergence ratio,Bm4,0.7,-0.23345528455284548,2.268492281428299e-07
No Cost,SSD,Divergence ratio,Bm5,-0.4,-0.23768699186991868,5.3401596071071346e-08
No Cost,SSD,Divergence ratio,Bm5,-0.3,-0.239650406504065,4.552372993386437e-08
No Cost,SSD,Divergence ratio,Bm5,-0.2,-0.23862195121951213,6.692237941585688e-08
No Cost,SSD,Divergence ratio,Bm5,-0.1,-0.2377154471544715,5.519970284565782e-08
No Cost,SSD,Divergence ratio,Bm5,0.0,-0.23081707317073166,1.7583677935917308e-07
No Cost,SSD,Divergence ratio,Bm5,0.1,-0.23665853658536581,8.492090948960158e-08
No Cost,SSD,Divergence ratio,Bm5,0.2,-0.23495121951219508,1.5673530388375193e-07
No Cost,SSD,Divergence ratio,Bm5,0.3,-0.23615040650406502,6.923852705990423e-08
No Cost,SSD,Divergence ratio,Bm5,0.4,-0.2424186991869918,2.6521586704575384e-08
No Cost,SSD,Divergence ratio,Bm5,0.5,-0.24345528455284549,2.1671791287462366e-08
No Cost,SSD,Divergence ratio,Bm5,0.6,-0.24869105691056906,1.1768018485606527e-08
No Cost,SSD,Divergence ratio,Bm5,0.7,-0.25821544715447153,2.664866068554279e-09
No Cost,SSD,Divergence ratio,Bm6,-0.4,-0.25538211382113823,4.2420529311471e-09
No Cost,SSD,Divergence ratio,Bm6,-0.3,-0.26245121951219513,1.8575819401197196e-09
No Cost,SSD,Divergence ratio,Bm6,-0.2,-0.25588211382113824,3.274258753016568e-09
No Cost,SSD,Divergence ratio,Bm6,-0.1,-0.25738211382113824,2.7248453123481417e-09
No Cost,SSD,Divergence ratio,Bm6,0.0,-0.2528821138211382,7.770236454263113e-09
No Cost,SSD,Divergence ratio,Bm6,0.1,-0.25148373983739836,7.314310527621141e-09
No Cost,SSD,Divergence ratio,Bm6,0.2,-0.25265040650406506,5.445033868234361e-09
No Cost,SSD,Divergence ratio,Bm6,0.3,-0.25618699186991867,3.5347703652988116e-09
No Cost,SSD,Divergence ratio,Bm6,0.4,-0.2615487804878049,1.286956282283332e-09
No Cost,SSD,Divergence ratio,Bm6,0.5,-0.2645487804878049,9.012564398484338e-10
No Cost,SSD,Divergence ratio,Bm6,0.6,-0.26511788617886184,7.464420193059594e-10
No Cost,SSD,Divergence ratio,Bm6,0.7,-0.2764918699186992,3.2884809690140544e-10
No Cost,SSD,Divergence ratio,Bm7,-0.4,-0.2770853658536585,1.2685967091622766e-10
No Cost,SSD,Divergence ratio,Bm7,-0.3,-0.27481707317073173,1.3348252133245828e-10
No Cost,SSD,Divergence ratio,Bm7,-0.2,-0.26838211382113825,4.595479182375091e-10
No Cost,SSD,Divergence ratio,Bm7,-0.1,-0.2714837398373984,3.115107061191224e-10
No Cost,SSD,Divergence ratio,Bm7,0.0,-0.26828455284552843,6.105106420406513e-10
No Cost,SSD,Divergence ratio,Bm7,0.1,-0.2637845528455285,1.5308376048276766e-09
No Cost,SSD,Divergence ratio,Bm7,0.2,-0.2728821138211382,2.177958924320933e-10
No Cost,SSD,Divergence ratio,Bm7,0.3,-0.2662845528455285,6.936235289837592e-10
No Cost,SSD,Divergence ratio,Bm7,0.4,-0.2693170731707317,4.041685874867085e-10
No Cost,SSD,Divergence ratio,Bm7,0.5,-0.274719512195122,1.7486730582068807e-10
No Cost,SSD,Divergence ratio,Bm7,0.6,-0.2832886178861788,3.246743614700639e-11
No Cost,SSD,Divergence ratio,Bm7,0.7,-0.29288211382113816,6.353288265851613e-12
No Cost,SSD,Divergence ratio,Bm8,-0.4,-0.28871544715447145,1.3247440181866447e-11
No Cost,SSD,Divergence ratio,Bm8,-0.3,-0.28638211382113815,3.224672380971091e-11
No Cost,SSD,Divergence ratio,Bm8,-0.2,-0.28371544715447156,4.687687275387967e-11
No Cost,SSD,Divergence ratio,Bm8,-0.1,-0.280650406504065,1.0828456649865831e-10
No Cost,SSD,Divergence ratio,Bm8,0.0,-0.27425609756097563,1.9651369420614626e-10
No Cost,SSD,Divergence ratio,Bm8,0.1,-0.283650406504065,5.3088274517184196e-11
No Cost,SSD,Divergence ratio,Bm8,0.2,-0.2813536585365853,6.860597275467246e-11
No Cost,SSD,Divergence ratio,Bm8,0.3,-0.2844186991869918,2.5448088081247988e-11
No Cost,SSD,Divergence ratio,Bm8,0.4,-0.2813577235772357,4.303864672057974e-11
No Cost,SSD,Divergence ratio,Bm8,0.5,-0.2830528455284552,3.606555794751405e-11
No Cost,SSD,Divergence ratio,Bm8,0.6,-0.29518699186991865,3.878046032449826e-12
No Cost,SSD,Divergence ratio,Bm8,0.7,-0.30128861788617883,2.585598402049527e-12
No Cost,SSD,Divergence ratio,Bm9,-0.4,-0.29388211382113816,7.614908703601485e-12
No Cost,SSD,Divergence ratio,Bm9,-0.3,-0.2875487804878048,1.470075912853493e-11
No Cost,SSD,Divergence ratio,Bm9,-0.2,-0.29038211382113815,8.795223808514644e-12
No Cost,SSD,Divergence ratio,Bm9,-0.1,-0.2915487804878048,1.0333067734791255e-11
No Cost,SSD,Divergence ratio,Bm9,0.0,-0.28698373983739833,2.459243919616938e-11
No Cost,SSD,Divergence ratio,Bm9,0.1,-0.2933170731707317,3.213725581948286e-11
No Cost,SSD,Divergence ratio,Bm9,0.2,-0.28748373983739833,1.837585639208328e-11
No Cost,SSD,Divergence ratio,Bm9,0.3,-0.29138211382113816,2.3778608711684985e-11
No Cost,SSD,Divergence ratio,Bm9,0.4,-0.29505284552845523,4.874471197050904e-12
No Cost,SSD,Divergence ratio,Bm9,0.5,-0.29681707317073164,3.201550136111564e-12
No Cost,SSD,Divergence ratio,Bm9,0.6,-0.30058536585365847,1.4286719955218057e-12
No Cost,SSD,Divergence ratio,Bm9,0.7,-0.31681707317073166,7.690144817236917e-14
No Cost,SSD,Protein abundance,Bm05,-0.4,-0.09156910569105686,0.15110435355050825
No Cost,SSD,Protein abundance,Bm05,-0.3,-0.10393495934959347,0.07081032238843893
No Cost,SSD,Protein abundance,Bm05,-0.2,-0.10010975609756094,0.09096836956183968
No Cost,SSD,Protein abundance,Bm05,-0.1,-0.09562601626016258,0.12083848974827523
No Cost,SSD,Protein abundance,Bm05,0.0,-0.0917682926829268,0.16007367166369393
No Cost,SSD,Protein abundance,Bm05,0.1,-0.09136991869918697,0.1568324882752863
No Cost,SSD,Protein abundance,Bm05,0.2,-0.09984146341463411,0.0934745776974618
No Cost,SSD,Protein abundance,Bm05,0.3,-0.10234959349593493,0.0783279226918555
No Cost,SSD,Protein abundance,Bm05,0.4,-0.09206097560975607,0.1485599383245735
No Cost,SSD,Protein abundance,Bm05,0.5,-0.09871138211382109,0.1072258166372888
No Cost,SSD,Protein abundance,Bm05,0.6,-0.09346747967479674,0.13275452945150498
No Cost,SSD,Protein abundance,Bm05,0.7,-0.09560975609756094,0.11794666110162266
No Cost,SSD,Protein abundance,Bm1,-0.4,-0.09910975609756094,0.10401277412943893
No Cost,SSD,Protein abundance,Bm1,-0.3,-0.09366260162601625,0.13710996550089036
No Cost,SSD,Protein abundance,Bm1,-0.2,-0.09808536585365851,0.10257948607358568
No Cost,SSD,Protein abundance,Bm1,-0.1,-0.10250813008130082,0.0896614075346933
No Cost,SSD,Protein abundance,Bm1,0.0,-0.0969024390243902,0.11450951773680466
No Cost,SSD,Protein abundance,Bm1,0.1,-0.10304878048780484,0.07625869740059836
No Cost,SSD,Protein abundance,Bm1,0.2,-0.0970772357723577,0.10882713957369511
No Cost,SSD,Protein abundance,Bm1,0.3,-0.09734146341463412,0.1058341129163048
No Cost,SSD,Protein abundance,Bm1,0.4,-0.0962764227642276,0.11874042229561964
No Cost,SSD,Protein abundance,Bm1,0.5,-0.10501626016260161,0.07066475246010473
No Cost,SSD,Protein abundance,Bm1,0.6,-0.10181707317073167,0.0804081674537877
No Cost,SSD,Protein abundance,Bm1,0.7,-0.09856504065040646,0.10271687938492728
No Cost,SSD,Protein abundance,Bm10,-0.4,-0.09386585365853657,0.13660441390445804
No Cost,SSD,Protein abundance,Bm10,-0.3,-0.10457723577235771,0.06945743518613777
No Cost,SSD,Protein abundance,Bm10,-0.2,-0.09837398373983737,0.10219060301635415
No Cost,SSD,Protein abundance,Bm10,-0.1,-0.09763414634146339,0.10393532739057658
No Cost,SSD,Protein abundance,Bm10,0.0,-0.10391869918699181,0.07048996729016346
No Cost,SSD,Protein abundance,Bm10,0.1,-0.09743495934959347,0.1085723408049976
No Cost,SSD,Protein abundance,Bm10,0.2,-0.09967479674796742,0.0930596989915264
No Cost,SSD,Protein abundance,Bm10,0.3,-0.10249999999999997,0.07800150369425969
No Cost,SSD,Protein abundance,Bm10,0.4,-0.09946747967479674,0.09369727902665763
No Cost,SSD,Protein abundance,Bm10,0.5,-0.10434146341463409,0.07023127298728836
No Cost,SSD,Protein abundance,Bm10,0.6,-0.09960162601626014,0.09201918937904845
No Cost,SSD,Protein abundance,Bm10,0.7,-0.10430894308943088,0.07086609497994627
No Cost,SSD,Protein abundance,Bm2,-0.4,-0.0990325203252032,0.09720820843972273
No Cost,SSD,Protein abundance,Bm2,-0.3,-0.09297154471544712,0.13657984117327027
No Cost,SSD,Protein abundance,Bm2,-0.2,-0.09536585365853656,0.12187560543353947
No Cost,SSD,Protein abundance,Bm2,-0.1,-0.09633333333333331,0.1134185752730405
No Cost,SSD,Protein abundance,Bm2,0.0,-0.10063414634146338,0.08659919530729106
No Cost,SSD,Protein abundance,Bm2,0.1,-0.0979065040650406,0.10808346403147966
No Cost,SSD,Protein abundance,Bm2,0.2,-0.09678455284552843,0.11674058608003612
No Cost,SSD,Protein abundance,Bm2,0.3,-0.1007113821138211,0.08894207715338799
No Cost,SSD,Protein abundance,Bm2,0.4,-0.09844308943089426,0.09908224104447903
No Cost,SSD,Protein abundance,Bm2,0.5,-0.097650406504065,0.10516057881690803
No Cost,SSD,Protein abundance,Bm2,0.6,-0.09831707317073167,0.09962563498373034
No Cost,SSD,Protein abundance,Bm2,0.7,-0.09858130081300807,0.0982686234191499
No Cost,SSD,Protein abundance,Bm3,-0.4,-0.0986422764227642,0.09819246007058509
No Cost,SSD,Protein abundance,Bm3,-0.3,-0.09423170731707313,0.12717610796479495
No Cost,SSD,Protein abundance,Bm3,-0.2,-0.0986544715447154,0.09801441609938077
No Cost,SSD,Protein abundance,Bm3,-0.1,-0.1054593495934959,0.07093164928269083
No Cost,SSD,Protein abundance,Bm3,0.0,-0.0942032520325203,0.1305444685639569
No Cost,SSD,Protein abundance,Bm3,0.1,-0.09591056910569103,0.11946195160461891
No Cost,SSD,Protein abundance,Bm3,0.2,-0.09631707317073167,0.11852653977641481
No Cost,SSD,Protein abundance,Bm3,0.3,-0.09990243902439021,0.09291795770158884
No Cost,SSD,Protein abundance,Bm3,0.4,-0.10491869918699183,0.06847913112809943
No Cost,SSD,Protein abundance,Bm3,0.5,-0.09934146341463414,0.09893740615928143
No Cost,SSD,Protein abundance,Bm3,0.6,-0.10130081300813003,0.08887798880787519
No Cost,SSD,Protein abundance,Bm3,0.7,-0.10357723577235771,0.0763331972679655
No Cost,SSD,Protein abundance,Bm4,-0.4,-0.09797560975609754,0.10167207221232877
No Cost,SSD,Protein abundance,Bm4,-0.3,-0.0981422764227642,0.10409415584301933
No Cost,SSD,Protein abundance,Bm4,-0.2,-0.09804471544715443,0.10209351508800535
No Cost,SSD,Protein abundance,Bm4,-0.1,-0.09604065040650404,0.11589873992377936
No Cost,SSD,Protein abundance,Bm4,0.0,-0.09753658536585363,0.10441868734695357
No Cost,SSD,Protein abundance,Bm4,0.1,-0.1052073170731707,0.0660410421905628
No Cost,SSD,Protein abundance,Bm4,0.2,-0.09218292682926826,0.14447234518700244
No Cost,SSD,Protein abundance,Bm4,0.3,-0.09303252032520322,0.13961522102391774
No Cost,SSD,Protein abundance,Bm4,0.4,-0.10011788617886176,0.09108049752437257
No Cost,SSD,Protein abundance,Bm4,0.5,-0.0967154471544715,0.11086598520636477
No Cost,SSD,Protein abundance,Bm4,0.6,-0.0942073170731707,0.1272291179788393
No Cost,SSD,Protein abundance,Bm4,0.7,-0.10157723577235771,0.08211291959740553
No Cost,SSD,Protein abundance,Bm5,-0.4,-0.10450813008130079,0.08243394448885984
No Cost,SSD,Protein abundance,Bm5,-0.3,-0.09770731707317071,0.10893756744696831
No Cost,SSD,Protein abundance,Bm5,-0.2,-0.09861382113821134,0.1106230869035139
No Cost,SSD,Protein abundance,Bm5,-0.1,-0.10010975609756094,0.09238577139286137
No Cost,SSD,Protein abundance,Bm5,0.0,-0.09480894308943087,0.12355307694438615
No Cost,SSD,Protein abundance,Bm5,0.1,-0.09434959349593493,0.12943511660453397
No Cost,SSD,Protein abundance,Bm5,0.2,-0.09625203252032516,0.11883472659805557
No Cost,SSD,Protein abundance,Bm5,0.3,-0.09916666666666663,0.10813026496963153
No Cost,SSD,Protein abundance,Bm5,0.4,-0.10110975609756094,0.08880159440151059
No Cost,SSD,Protein abundance,Bm5,0.5,-0.09796747967479673,0.10210063600511436
No Cost,SSD,Protein abundance,Bm5,0.6,-0.0996422764227642,0.10201853249073173
No Cost,SSD,Protein abundance,Bm5,0.7,-0.09663414634146335,0.11176903656428937
No Cost,SSD,Protein abundance,Bm6,-0.4,-0.10187804878048777,0.08145439960374404
No Cost,SSD,Protein abundance,Bm6,-0.3,-0.10280894308943085,0.07809868139700919
No Cost,SSD,Protein abundance,Bm6,-0.2,-0.09713414634146338,0.11730638207137604
No Cost,SSD,Protein abundance,Bm6,-0.1,-0.09700813008130081,0.11035611397641865
No Cost,SSD,Protein abundance,Bm6,0.0,-0.09759756097560973,0.10419395548832222
No Cost,SSD,Protein abundance,Bm6,0.1,-0.10048373983739833,0.08704629752242081
No Cost,SSD,Protein abundance,Bm6,0.2,-0.10223170731707314,0.07808646708689983
No Cost,SSD,Protein abundance,Bm6,0.3,-0.09770325203252027,0.10838176423213024
No Cost,SSD,Protein abundance,Bm6,0.4,-0.10037398373983736,0.0894566673252991
No Cost,SSD,Protein abundance,Bm6,0.5,-0.0984674796747967,0.10117026380528377
No Cost,SSD,Protein abundance,Bm6,0.6,-0.09683333333333329,0.11376749997933411
No Cost,SSD,Protein abundance,Bm6,0.7,-0.10016666666666667,0.09198012572714104
No Cost,SSD,Protein abundance,Bm7,-0.4,-0.10043495934959347,0.0934148201935762
No Cost,SSD,Protein abundance,Bm7,-0.3,-0.09592682926829266,0.1177430095063662
No Cost,SSD,Protein abundance,Bm7,-0.2,-0.10716666666666663,0.058327048411560924
No Cost,SSD,Protein abundance,Bm7,-0.1,-0.10142682926829266,0.08653054190880564
No Cost,SSD,Protein abundance,Bm7,0.0,-0.09930081300813005,0.09642467539552026
No Cost,SSD,Protein abundance,Bm7,0.1,-0.09930894308943088,0.095025454308402
No Cost,SSD,Protein abundance,Bm7,0.2,-0.1005243902439024,0.08970961577724634
No Cost,SSD,Protein abundance,Bm7,0.3,-0.09541056910569103,0.11905071248400212
No Cost,SSD,Protein abundance,Bm7,0.4,-0.10096747967479673,0.08814278089406528
No Cost,SSD,Protein abundance,Bm7,0.5,-0.09734146341463412,0.10614901075837353
No Cost,SSD,Protein abundance,Bm7,0.6,-0.09841056910569103,0.1039817472834275
No Cost,SSD,Protein abundance,Bm7,0.7,-0.10137398373983736,0.0855382970193212
No Cost,SSD,Protein abundance,Bm8,-0.4,-0.09430081300813004,0.12822880421803542
No Cost,SSD,Protein abundance,Bm8,-0.3,-0.09404065040650404,0.13175644817517365
No Cost,SSD,Protein abundance,Bm8,-0.2,-0.09823983739837393,0.10561943536215962
No Cost,SSD,Protein abundance,Bm8,-0.1,-0.09817073170731704,0.11887263932916736
No Cost,SSD,Protein abundance,Bm8,0.0,-0.09913414634146339,0.09541097054804887
No Cost,SSD,Protein abundance,Bm8,0.1,-0.09983333333333329,0.09248769826294173
No Cost,SSD,Protein abundance,Bm8,0.2,-0.09360162601626014,0.1319293999200131
No Cost,SSD,Protein abundance,Bm8,0.3,-0.1047073170731707,0.0684459730521869
No Cost,SSD,Protein abundance,Bm8,0.4,-0.09803252032520322,0.10190169226420781
No Cost,SSD,Protein abundance,Bm8,0.5,-0.0959024390243902,0.11694971418226059
No Cost,SSD,Protein abundance,Bm8,0.6,-0.1041991869918699,0.07221834696923869
No Cost,SSD,Protein abundance,Bm8,0.7,-0.10280894308943085,0.07551082402922708
No Cost,SSD,Protein abundance,Bm9,-0.4,-0.0976422764227642,0.1066454269426705
No Cost,SSD,Protein abundance,Bm9,-0.3,-0.09837398373983737,0.10152733017376774
No Cost,SSD,Protein abundance,Bm9,-0.2,-0.10184146341463414,0.08220569832021747
No Cost,SSD,Protein abundance,Bm9,-0.1,-0.10060975609756094,0.08698524222429553
No Cost,SSD,Protein abundance,Bm9,0.0,-0.10017479674796742,0.0920384579880494
No Cost,SSD,Protein abundance,Bm9,0.1,-0.09803658536585359,0.10568680073804183
No Cost,SSD,Protein abundance,Bm9,0.2,-0.10426829268292681,0.07067360793643267
No Cost,SSD,Protein abundance,Bm9,0.3,-0.09668292682926827,0.10973634596666297
No Cost,SSD,Protein abundance,Bm9,0.4,-0.10016666666666663,0.0977774598433178
No Cost,SSD,Protein abundance,Bm9,0.5,-0.10055284552845527,0.09307841320019704
No Cost,SSD,Protein abundance,Bm9,0.6,-0.09910162601626012,0.09782245709907707
No Cost,SSD,Protein abundance,Bm9,0.7,-0.10244308943089427,0.07787904785900861
No Cost,SSD,Transcription rate,Bm05,-0.4,-0.1362642276422764,0.007321011150653566
No Cost,SSD,Transcription rate,Bm05,-0.3,-0.1345975609756097,0.008121479575502135
No Cost,SSD,Transcription rate,Bm05,-0.2,-0.14143089430894304,0.004175759136377267
No Cost,SSD,Transcription rate,Bm05,-0.1,-0.13729674796747962,0.006616428683611067
No Cost,SSD,Transcription rate,Bm05,0.0,-0.13343089430894303,0.011694106450272301
No Cost,SSD,Transcription rate,Bm05,0.1,-0.13159756097560968,0.015315767335410466
No Cost,SSD,Transcription rate,Bm05,0.2,-0.14792682926829262,0.0032487465132335336
No Cost,SSD,Transcription rate,Bm05,0.3,-0.15743089430894305,0.0025369721255908665
No Cost,SSD,Transcription rate,Bm05,0.4,-0.15576016260162595,0.0012786382847650333
No Cost,SSD,Transcription rate,Bm05,0.5,-0.16525609756097556,0.0006530597402013668
No Cost,SSD,Transcription rate,Bm05,0.6,-0.1705894308943089,0.0002761861757954334
No Cost,SSD,Transcription rate,Bm05,0.7,-0.201040650406504,1.85613925229496e-05
No Cost,SSD,Transcription rate,Bm1,-0.4,-0.0747357723577235,0.35783492467921024
No Cost,SSD,Transcription rate,Bm1,-0.3,-0.07956910569105687,0.27900721450456983
No Cost,SSD,Transcription rate,Bm1,-0.2,-0.0665243902439024,0.5074131211557419
No Cost,SSD,Transcription rate,Bm1,-0.1,-0.060552845528455225,0.6118482518436332
No Cost,SSD,Transcription rate,Bm1,0.0,-0.05890243902439019,0.645445636935755
No Cost,SSD,Transcription rate,Bm1,0.1,-0.0565813008130081,0.692417228239201
No Cost,SSD,Transcription rate,Bm1,0.2,-0.060134146341463364,0.6205121152748493
No Cost,SSD,Transcription rate,Bm1,0.3,-0.06674796747967476,0.48832261728818666
No Cost,SSD,Transcription rate,Bm1,0.4,-0.08049999999999996,0.3191784795168977
No Cost,SSD,Transcription rate,Bm1,0.5,-0.10326422764227637,0.07542383846022647
No Cost,SSD,Transcription rate,Bm1,0.6,-0.09130081300813003,0.15481579968280254
No Cost,SSD,Transcription rate,Bm1,0.7,-0.10493089430894303,0.07644729813081963
No Cost,SSD,Transcription rate,Bm10,-0.4,-0.08005691056910563,0.2838194212026614
No Cost,SSD,Transcription rate,Bm10,-0.3,-0.06427642276422756,0.5383982794180673
No Cost,SSD,Transcription rate,Bm10,-0.2,-0.05945528455284547,0.6347642998458148
No Cost,SSD,Transcription rate,Bm10,-0.1,-0.06604065040650399,0.5022746216427485
No Cost,SSD,Transcription rate,Bm10,0.0,-0.05125203252032514,0.789948240206901
No Cost,SSD,Transcription rate,Bm10,0.1,-0.053540650406504,0.7547648056974262
No Cost,SSD,Transcription rate,Bm10,0.2,-0.052317073170731664,0.7740478040368494
No Cost,SSD,Transcription rate,Bm10,0.3,-0.05220731707317067,0.7794195459029977
No Cost,SSD,Transcription rate,Bm10,0.4,-0.05032520325203247,0.8145613989773737
No Cost,SSD,Transcription rate,Bm10,0.5,-0.05050813008130076,0.8053807421458262
No Cost,SSD,Transcription rate,Bm10,0.6,-0.04567479674796743,0.8940016045231663
No Cost,SSD,Transcription rate,Bm10,0.7,-0.04769105691056907,0.8589396304917308
No Cost,SSD,Transcription rate,Bm2,-0.4,-0.1217276422764227,0.020398269533289003
No Cost,SSD,Transcription rate,Bm2,-0.3,-0.10652845528455279,0.06179276471242737
No Cost,SSD,Transcription rate,Bm2,-0.2,-0.09479268292682923,0.12405737329726912
