Model,Comparison,Property,Run,Mut_alpha,KS stats,KS p-value
Mixed,All duplicates,Transcription rate,Bm4,-0.15,-0.07950774246128767,0.030559130183727967
Mixed,All duplicates,Transcription rate,Bm4,-0.125,-0.08600774246128767,0.017275960254261133
Mixed,All duplicates,Transcription rate,Bm4,-0.1,-0.07626446617766906,0.038757006335558904
Mixed,All duplicates,Transcription rate,Bm4,-0.075,-0.07759779951100239,0.0369373688598412
Mixed,All duplicates,Transcription rate,Bm4,-0.05,-0.07793765281173592,0.0306040362973178
Mixed,All duplicates,Transcription rate,Bm4,-0.01,-0.074841075794621,0.05232040966505663
Mixed,All duplicates,Transcription rate,Bm4,0.0,-0.07009779951100241,0.06987334515727929
Mixed,All duplicates,Transcription rate,Bm5,-0.35,-0.06961491442542783,0.07663754400897546
Mixed,All duplicates,Transcription rate,Bm5,-0.25,-0.0744331703341483,0.045266675829650466
Mixed,All duplicates,Transcription rate,Bm5,-0.175,-0.07774775876120615,0.03388820832030254
Mixed,All duplicates,Transcription rate,Bm5,-0.15,-0.077841075794621,0.0316126894399495
Mixed,All duplicates,Transcription rate,Bm5,-0.125,-0.07868785656071714,0.029195271205689034
Mixed,All duplicates,Transcription rate,Bm5,-0.1,-0.076821108394458,0.0369308895030707
Mixed,All duplicates,Transcription rate,Bm5,-0.075,-0.07793113284433573,0.0345177532158984
Mixed,All duplicates,Transcription rate,Bm5,-0.05,-0.07441768541157294,0.0440702561386074
Mixed,All duplicates,Transcription rate,Bm5,-0.01,-0.06718785656071713,0.09545720758152838
Mixed,All duplicates,Transcription rate,Bm5,0.0,-0.06702118989405047,0.0898526770709576
Mixed,All duplicates,Transcription rate,Bm6,-0.35,-0.06972860635696816,0.08107306479422047
Mixed,All duplicates,Transcription rate,Bm6,-0.25,-0.07252648736756313,0.0563909092215625
Mixed,All duplicates,Transcription rate,Bm6,-0.175,-0.07776446617766906,0.033027584170489566
Mixed,All duplicates,Transcription rate,Bm6,-0.15,-0.0765977995110024,0.0366488729144086
Mixed,All duplicates,Transcription rate,Bm6,-0.125,-0.08139771801140994,0.02476455173556033
Mixed,All duplicates,Transcription rate,Bm6,-0.1,-0.08050774246128767,0.0281784434434774
Mixed,All duplicates,Transcription rate,Bm6,-0.075,-0.0810810920945395,0.0255024976094555
Mixed,All duplicates,Transcription rate,Bm6,-0.05,-0.07902444987775058,0.0282989284841447
Mixed,All duplicates,Transcription rate,Bm6,-0.01,-0.06676283618581903,0.09376183662400113
Mixed,All duplicates,Transcription rate,Bm6,0.0,-0.06743113284433573,0.0878276235166513
Mixed,All duplicates,Transcription rate,Bm7,-0.35,-0.0594665851670741,0.19357631366113912
Mixed,All duplicates,Transcription rate,Bm7,-0.25,-0.07168826405867966,0.07187162854284963
Mixed,All duplicates,Transcription rate,Bm7,-0.175,-0.07893113284433573,0.0356348634571538
Mixed,All duplicates,Transcription rate,Bm7,-0.15,-0.07759779951100239,0.03507772383759194
Mixed,All duplicates,Transcription rate,Bm7,-0.125,-0.07767114914425423,0.03170011677143413
Mixed,All duplicates,Transcription rate,Bm7,-0.1,-0.07976446617766907,0.026848964775404965
Mixed,All duplicates,Transcription rate,Bm7,-0.075,-0.07643113284433573,0.03563665963894007
Mixed,All duplicates,Transcription rate,Bm7,-0.05,-0.07550774246128766,0.0402694303625421
Mixed,All duplicates,Transcription rate,Bm7,-0.01,-0.06917440912795433,0.07744281595518542
Mixed,All duplicates,Transcription rate,Bm7,0.0,-0.06750774246128767,0.09061390978437293
Mixed,All duplicates,Transcription rate,Bm8,-0.35,-0.0672139364303178,0.08889296426900106
Mixed,All duplicates,Transcription rate,Bm8,-0.25,-0.0689132029339853,0.0855708649709227
Mixed,All duplicates,Transcription rate,Bm8,-0.175,-0.07745150774246123,0.035950481934059364
Mixed,All duplicates,Transcription rate,Bm8,-0.15,-0.07518785656071714,0.04718332044863569
Mixed,All duplicates,Transcription rate,Bm8,-0.125,-0.07728484107579457,0.03598565195111244
Mixed,All duplicates,Transcription rate,Bm8,-0.1,-0.07237123064384673,0.06555462396481264
Mixed,All duplicates,Transcription rate,Bm8,-0.075,-0.07817440912795433,0.037953308793883804
Mixed,All duplicates,Transcription rate,Bm8,-0.05,-0.07861613691931536,0.031076075793118902
Mixed,All duplicates,Transcription rate,Bm8,-0.01,-0.06894947025264869,0.08840780367464336
Mixed,All duplicates,Transcription rate,Bm8,0.0,-0.06668785656071713,0.0938020980323989
Mixed,All duplicates,Transcription rate,Bm9,-0.35,-0.059867155664221634,0.17127960684552423
Mixed,All duplicates,Transcription rate,Bm9,-0.25,-0.06685126324368373,0.11740581415930666
Mixed,All duplicates,Transcription rate,Bm9,-0.175,-0.0747061939690301,0.0455883725069638
Mixed,All duplicates,Transcription rate,Bm9,-0.15,-0.07352118989405047,0.0492028458986506
Mixed,All duplicates,Transcription rate,Bm9,-0.125,-0.07535941320293393,0.04778803337193987
Mixed,All duplicates,Transcription rate,Bm9,-0.1,-0.0751894865525672,0.047253970059480066
Mixed,All duplicates,Transcription rate,Bm9,-0.075,-0.08000774246128767,0.030459755355004
Mixed,All duplicates,Transcription rate,Bm9,-0.05,-0.07850774246128767,0.0297578271147694
Mixed,All duplicates,Transcription rate,Bm9,-0.01,-0.07543439282803584,0.04713683795070841
Mixed,All duplicates,Transcription rate,Bm9,0.0,-0.06950774246128767,0.0815097748180071
Mixed,All duplicates,Translation rate,Bm05,-0.35,-0.1932294213528932,3.9050059482311404e-11
Mixed,All duplicates,Translation rate,Bm05,-0.25,-0.22169111654441723,7.364479396680205e-15
Mixed,All duplicates,Translation rate,Bm05,-0.175,-0.25315607171964133,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm05,-0.15,-0.27230114099429503,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm05,-0.125,-0.28524775876120617,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm05,-0.1,-0.30655623471882637,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm05,-0.075,-0.3170729421352893,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm05,-0.05,-0.3442379788101059,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm05,-0.01,-0.39104971475142625,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm05,0.0,-0.40293969030154847,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,-0.35,-0.19820782396088013,9.22525019338612e-12
Mixed,All duplicates,Translation rate,Bm1,-0.25,-0.22929462102689482,1.6653345369377348e-15
Mixed,All duplicates,Translation rate,Bm1,-0.175,-0.2717029339853301,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,-0.15,-0.2955179299103505,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,-0.125,-0.3016063569682152,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,-0.1,-0.32319967400162997,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,-0.075,-0.3392746536267319,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,-0.05,-0.3645513447432763,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,-0.01,-0.39458801955990214,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm1,0.0,-0.41090138549307254,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.35,-0.47612306438467805,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.25,-0.47505664221678884,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.175,-0.4619563977180114,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.15,-0.45304971475142625,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.125,-0.44527139364303175,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.1,-0.4360248573757131,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.075,-0.44043643031784835,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.05,-0.44069641401792986,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,-0.01,-0.42815973920130396,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm10,0.0,-0.42691972290138547,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.35,-0.2453647106764466,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.25,-0.26722127139364305,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.175,-0.29938467807660957,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.15,-0.31260798696006514,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.125,-0.326681336593317,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.1,-0.34521638141809285,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.075,-0.3642163814180929,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.05,-0.3784563977180113,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,-0.01,-0.4147897310513447,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm2,0.0,-0.4210497147514262,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.35,-0.2834947025264873,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.25,-0.2944930725346373,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.175,-0.3230696821515892,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.15,-0.33173471882640587,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.125,-0.3454563977180114,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.1,-0.370141401792991,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.075,-0.380161369193154,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.05,-0.3919197229013855,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,-0.01,-0.4262347188264059,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm3,0.0,-0.4319563977180114,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.35,-0.3259013854930725,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.25,-0.3302546862265688,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.175,-0.34912306438467805,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.15,-0.3482897310513448,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.125,-0.36729136104319476,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.1,-0.3664580277098614,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.075,-0.3797546862265688,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.05,-0.4000680521597391,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,-0.01,-0.4310448247758762,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm4,0.0,-0.4198398533007334,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.35,-0.35958638956805206,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.25,-0.36556805215973914,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.175,-0.36482640586797066,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.15,-0.37390138549307256,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.125,-0.3721047269763651,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.1,-0.38145802770986137,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.075,-0.39236471067644657,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.05,-0.3944013854930725,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,-0.01,-0.42528973105134477,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm5,0.0,-0.42276976365118174,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.35,-0.38627139364303176,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.25,-0.3922147514262428,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.175,-0.3884563977180114,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.15,-0.3959930725346373,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.125,-0.39375305623471873,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.1,-0.3964180929095354,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.075,-0.4078814180929095,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.05,-0.40975305623471875,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,-0.01,-0.4234213528932355,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm6,0.0,-0.43062306438467807,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.35,-0.4103830480847595,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.25,-0.41206805215973913,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.175,-0.40414140179299096,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.15,-0.40532151589242044,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.125,-0.40580969845150777,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.1,-0.39910472697636507,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.075,-0.40697473512632437,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.05,-0.4103080684596576,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,-0.01,-0.42203137734311325,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm7,0.0,-0.4322730236348818,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.35,-0.44438304808475954,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.25,-0.4330313773431133,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.175,-0.42467807660961693,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.15,-0.4239213528932355,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.125,-0.42040138549307243,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.1,-0.41384474327628357,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.075,-0.41319641401792984,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.05,-0.4148447432762836,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,-0.01,-0.4286047269763651,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm8,0.0,-0.4326430317848411,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.35,-0.45665484922575383,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.25,-0.4517648736756316,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.175,-0.4440664221678891,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.15,-0.44126487367563155,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.125,-0.43383985330073344,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.1,-0.42202974735126314,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.075,-0.4255114099429502,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.05,-0.42582640586797066,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,-0.01,-0.4290680521597392,9.992007221626409e-16
Mixed,All duplicates,Translation rate,Bm9,0.0,-0.4292848410757946,9.992007221626409e-16
Mixed,SSD,Divergence ratio,Bm05,-0.35,-0.25417479674796745,5.1013482697352215e-09
Mixed,SSD,Divergence ratio,Bm05,-0.25,-0.20401626016260158,5.703727251319772e-06
Mixed,SSD,Divergence ratio,Bm05,-0.175,-0.1600121951219512,0.0007378182217608666
Mixed,SSD,Divergence ratio,Bm05,-0.15,-0.16859349593495931,0.0004228122092366667
Mixed,SSD,Divergence ratio,Bm05,-0.125,-0.18239430894308942,7.593294991094215e-05
Mixed,SSD,Divergence ratio,Bm05,-0.1,-0.19979674796747962,1.0542945308963011e-05
Mixed,SSD,Divergence ratio,Bm05,-0.075,-0.2180243902439024,1.0246965379175539e-06
Mixed,SSD,Divergence ratio,Bm05,-0.05,-0.22815447154471538,2.554893591133478e-07
Mixed,SSD,Divergence ratio,Bm05,-0.01,-0.24825609756097558,1.5433389307280738e-08
Mixed,SSD,Divergence ratio,Bm05,0.0,-0.270150406504065,3.5877452860451814e-10
Mixed,SSD,Divergence ratio,Bm1,-0.35,-0.18937804878048778,4.476088882428749e-05
Mixed,SSD,Divergence ratio,Bm1,-0.25,-0.20713008130081298,3.971318224826881e-06
Mixed,SSD,Divergence ratio,Bm1,-0.175,-0.2294634146341463,1.8904826041647263e-07
Mixed,SSD,Divergence ratio,Bm1,-0.15,-0.22863008130081297,2.173451164229808e-07
Mixed,SSD,Divergence ratio,Bm1,-0.125,-0.2356585365853658,8.305403931263555e-08
Mixed,SSD,Divergence ratio,Bm1,-0.1,-0.24226016260162597,5.3054876825164854e-08
Mixed,SSD,Divergence ratio,Bm1,-0.075,-0.2514918699186992,6.626127165472913e-09
Mixed,SSD,Divergence ratio,Bm1,-0.05,-0.2546910569105691,4.279288997229476e-09
Mixed,SSD,Divergence ratio,Bm1,-0.01,-0.27338211382113825,1.7133439111916005e-10
Mixed,SSD,Divergence ratio,Bm1,0.0,-0.27808536585365856,1.1026742482063885e-10
Mixed,SSD,Divergence ratio,Bm10,-0.35,-0.3017520325203251,1.0467182676165976e-12
Mixed,SSD,Divergence ratio,Bm10,-0.25,-0.3030528455284552,1.0975664821444298e-12
Mixed,SSD,Divergence ratio,Bm10,-0.175,-0.29978861788617883,2.772189885054862e-12
Mixed,SSD,Divergence ratio,Bm10,-0.15,-0.2944837398373983,4.090912793704622e-12
Mixed,SSD,Divergence ratio,Bm10,-0.125,-0.29528861788617883,4.081327868258692e-12
Mixed,SSD,Divergence ratio,Bm10,-0.1,-0.29141869918699176,7.828034516895363e-12
Mixed,SSD,Divergence ratio,Bm10,-0.075,-0.2919552845528455,7.57590286800299e-12
Mixed,SSD,Divergence ratio,Bm10,-0.05,-0.2916219512195121,8.352022777084281e-12
Mixed,SSD,Divergence ratio,Bm10,-0.01,-0.2848861788617885,2.831590517615723e-11
Mixed,SSD,Divergence ratio,Bm10,0.0,-0.2825528455284552,5.2918225357245774e-11
Mixed,SSD,Divergence ratio,Bm2,-0.35,-0.24585772357723576,1.711201147447383e-08
Mixed,SSD,Divergence ratio,Bm2,-0.25,-0.25352439024390244,6.362613880206425e-09
Mixed,SSD,Divergence ratio,Bm2,-0.175,-0.25709349593495934,3.4729470410610475e-09
Mixed,SSD,Divergence ratio,Bm2,-0.15,-0.26142682926829264,1.3685896120089562e-09
Mixed,SSD,Divergence ratio,Bm2,-0.125,-0.26163008130081294,1.7565023509765372e-09
Mixed,SSD,Divergence ratio,Bm2,-0.1,-0.2658536585365854,6.459197251137047e-10
Mixed,SSD,Divergence ratio,Bm2,-0.075,-0.27256097560975606,2.1537527317150304e-10
Mixed,SSD,Divergence ratio,Bm2,-0.05,-0.27045528455284557,3.549449253033761e-10
Mixed,SSD,Divergence ratio,Bm2,-0.01,-0.2712520325203252,2.8785170543462374e-10
Mixed,SSD,Divergence ratio,Bm2,0.0,-0.27438211382113825,1.739594394460179e-10
Mixed,SSD,Divergence ratio,Bm3,-0.35,-0.26592682926829264,6.282301715880104e-10
Mixed,SSD,Divergence ratio,Bm3,-0.25,-0.26563008130081295,1.1404432953554533e-09
Mixed,SSD,Divergence ratio,Bm3,-0.175,-0.26806097560975606,5.12173562820332e-10
Mixed,SSD,Divergence ratio,Bm3,-0.15,-0.27022357723577234,3.6885505760864135e-10
Mixed,SSD,Divergence ratio,Bm3,-0.125,-0.27385772357723576,2.93768750066666e-10
Mixed,SSD,Divergence ratio,Bm3,-0.1,-0.2698536585365854,4.271786258058796e-10
Mixed,SSD,Divergence ratio,Bm3,-0.075,-0.2802560975609756,5.646327849717636e-11
Mixed,SSD,Divergence ratio,Bm3,-0.05,-0.2823536585365854,4.2360818556611925e-11
Mixed,SSD,Divergence ratio,Bm3,-0.01,-0.2793170731707317,6.595076336897894e-11
Mixed,SSD,Divergence ratio,Bm3,0.0,-0.27985365853658534,1.230639294173367e-10
Mixed,SSD,Divergence ratio,Bm4,-0.35,-0.27489430894308936,1.3405650663618948e-10
Mixed,SSD,Divergence ratio,Bm4,-0.25,-0.2761585365853658,1.2680075508105423e-10
Mixed,SSD,Divergence ratio,Bm4,-0.175,-0.2774918699186992,8.687865242033392e-11
Mixed,SSD,Divergence ratio,Bm4,-0.15,-0.273719512195122,1.66469245795516e-10
Mixed,SSD,Divergence ratio,Bm4,-0.125,-0.28169105691056906,8.759104552780173e-11
Mixed,SSD,Divergence ratio,Bm4,-0.1,-0.28289024390243894,3.443660171834987e-11
Mixed,SSD,Divergence ratio,Bm4,-0.075,-0.27321951219512197,2.791700574415282e-10
Mixed,SSD,Divergence ratio,Bm4,-0.05,-0.2822886178861788,4.78218945924406e-11
Mixed,SSD,Divergence ratio,Bm4,-0.01,-0.2820853658536585,3.841730637314337e-11
Mixed,SSD,Divergence ratio,Bm4,0.0,-0.2807520325203252,5.6726734420919904e-11
Mixed,SSD,Divergence ratio,Bm5,-0.35,-0.2905609756097561,8.59238606191563e-12
Mixed,SSD,Divergence ratio,Bm5,-0.25,-0.2840243902439024,3.9351003936853125e-11
Mixed,SSD,Divergence ratio,Bm5,-0.175,-0.2782886178861788,1.4886851011179184e-10
Mixed,SSD,Divergence ratio,Bm5,-0.15,-0.28452032520325193,2.6954956785137558e-11
Mixed,SSD,Divergence ratio,Bm5,-0.125,-0.273719512195122,1.6727719209796987e-10
Mixed,SSD,Divergence ratio,Bm5,-0.1,-0.27969105691056906,7.005988382028741e-11
Mixed,SSD,Divergence ratio,Bm5,-0.075,-0.2847845528455284,2.7642110822512223e-11
Mixed,SSD,Divergence ratio,Bm5,-0.05,-0.2805528455284552,5.3553754023975366e-11
Mixed,SSD,Divergence ratio,Bm5,-0.01,-0.2879512195121951,2.120796131303374e-11
Mixed,SSD,Divergence ratio,Bm5,0.0,-0.2798170731707317,9.740834065278629e-11
Mixed,SSD,Divergence ratio,Bm6,-0.35,-0.2918577235772357,7.360852668133097e-12
Mixed,SSD,Divergence ratio,Bm6,-0.25,-0.28845528455284547,1.2705873390454295e-11
Mixed,SSD,Divergence ratio,Bm6,-0.175,-0.2830243902439024,4.4723743227355804e-11
Mixed,SSD,Divergence ratio,Bm6,-0.15,-0.2802276422764227,6.095168814113094e-11
Mixed,SSD,Divergence ratio,Bm6,-0.125,-0.2815853658536585,6.651738419331347e-11
Mixed,SSD,Divergence ratio,Bm6,-0.1,-0.2787560975609755,7.239686627968922e-11
Mixed,SSD,Divergence ratio,Bm6,-0.075,-0.286520325203252,3.0184188481996443e-11
Mixed,SSD,Divergence ratio,Bm6,-0.05,-0.28082113821138205,5.214795262276084e-11
Mixed,SSD,Divergence ratio,Bm6,-0.01,-0.2795487804878049,8.153500097307642e-11
Mixed,SSD,Divergence ratio,Bm6,0.0,-0.28138211382113815,8.379752447496001e-11
Mixed,SSD,Divergence ratio,Bm7,-0.35,-0.2935243902439024,9.679072358418731e-12
Mixed,SSD,Divergence ratio,Bm7,-0.25,-0.2942886178861788,5.7224965506937524e-12
Mixed,SSD,Divergence ratio,Bm7,-0.175,-0.29158943089430894,7.1707454788831155e-12
Mixed,SSD,Divergence ratio,Bm7,-0.15,-0.28212195121951217,3.794338917136505e-11
Mixed,SSD,Divergence ratio,Bm7,-0.125,-0.2888861788617885,1.5668688568837297e-11
Mixed,SSD,Divergence ratio,Bm7,-0.1,-0.2812560975609755,4.6533924861572963e-11
Mixed,SSD,Divergence ratio,Bm7,-0.075,-0.2851178861788617,2.3069028169212895e-11
Mixed,SSD,Divergence ratio,Bm7,-0.05,-0.2816219512195121,4.23676279244963e-11
Mixed,SSD,Divergence ratio,Bm7,-0.01,-0.28315447154471546,4.5365748195062374e-11
Mixed,SSD,Divergence ratio,Bm7,0.0,-0.28254878048780485,3.5850877821985705e-11
Mixed,SSD,Divergence ratio,Bm8,-0.35,-0.3016219512195122,1.4622377382996394e-12
Mixed,SSD,Divergence ratio,Bm8,-0.25,-0.29522357723577225,3.70670161231601e-12
Mixed,SSD,Divergence ratio,Bm8,-0.175,-0.29119105691056907,7.2203354406497056e-12
Mixed,SSD,Divergence ratio,Bm8,-0.15,-0.29189024390243895,7.071639570218243e-12
Mixed,SSD,Divergence ratio,Bm8,-0.125,-0.2917520325203251,1.3611667348811807e-11
Mixed,SSD,Divergence ratio,Bm8,-0.1,-0.2923861788617885,7.319182297275498e-12
Mixed,SSD,Divergence ratio,Bm8,-0.075,-0.2880569105691056,2.2925957428772865e-11
Mixed,SSD,Divergence ratio,Bm8,-0.05,-0.28525203252032516,2.923883357652812e-11
Mixed,SSD,Divergence ratio,Bm8,-0.01,-0.28271951219512187,3.3709590674391166e-11
Mixed,SSD,Divergence ratio,Bm8,0.0,-0.289650406504065,1.3798110802080523e-11
Mixed,SSD,Divergence ratio,Bm9,-0.35,-0.30455284552845524,6.639133687258436e-13
Mixed,SSD,Divergence ratio,Bm9,-0.25,-0.3009878048780487,1.2136588030860669e-12
Mixed,SSD,Divergence ratio,Bm9,-0.175,-0.3005894308943089,2.3451981097840262e-12
Mixed,SSD,Divergence ratio,Bm9,-0.15,-0.2945569105691056,4.163965468724958e-12
Mixed,SSD,Divergence ratio,Bm9,-0.125,-0.3022520325203251,9.16119032486525e-13
Mixed,SSD,Divergence ratio,Bm9,-0.1,-0.2916544715447154,7.309153282619718e-12
Mixed,SSD,Divergence ratio,Bm9,-0.075,-0.28845528455284547,1.6065630307574945e-11
Mixed,SSD,Divergence ratio,Bm9,-0.05,-0.29268699186991864,6.747232402422772e-12
Mixed,SSD,Divergence ratio,Bm9,-0.01,-0.2869837398373983,1.5596931154012356e-11
Mixed,SSD,Divergence ratio,Bm9,0.0,-0.28688211382113815,3.1558015460101764e-11
Mixed,SSD,Protein abundance,Bm05,-0.35,-0.1213983739837398,0.021741824338618165
Mixed,SSD,Protein abundance,Bm05,-0.25,-0.1127682926829268,0.046015777346073296
Mixed,SSD,Protein abundance,Bm05,-0.175,-0.10906504065040647,0.0560335687248416
Mixed,SSD,Protein abundance,Bm05,-0.15,-0.10476422764227637,0.07008651478135954
Mixed,SSD,Protein abundance,Bm05,-0.125,-0.10649999999999997,0.0627534348767691
Mixed,SSD,Protein abundance,Bm05,-0.1,-0.10197560975609754,0.0841796626841535
Mixed,SSD,Protein abundance,Bm05,-0.075,-0.09082520325203251,0.15799851617131874
Mixed,SSD,Protein abundance,Bm05,-0.05,-0.09835772357723573,0.0992363013610988
Mixed,SSD,Protein abundance,Bm05,-0.01,-0.12460975609756093,0.0201516616885613
Mixed,SSD,Protein abundance,Bm05,0.0,-0.1294593495934959,0.011234495754210266
Mixed,SSD,Protein abundance,Bm1,-0.35,-0.11199999999999995,0.04296889321643984
Mixed,SSD,Protein abundance,Bm1,-0.25,-0.09947560975609752,0.0979328269773694
Mixed,SSD,Protein abundance,Bm1,-0.175,-0.10130081300813003,0.08471441391993496
Mixed,SSD,Protein abundance,Bm1,-0.15,-0.1056341463414634,0.0684951713702526
Mixed,SSD,Protein abundance,Bm1,-0.125,-0.103150406504065,0.0769056020505215
Mixed,SSD,Protein abundance,Bm1,-0.1,-0.10198373983739834,0.08244863551942244
