Model,Comparison,Property,Run,Mut_corr,KS stats,KS p-value
No Cost,SSD,Divergence ratio,Bm05,0.1,-0.14695528455284546,0.0029958991291083666
No Cost,SSD,Divergence ratio,Bm05,0.2,-0.14758536585365847,0.002719295588365367
No Cost,SSD,Divergence ratio,Bm05,0.3,-0.1513536585365853,0.0016923228192121333
No Cost,SSD,Divergence ratio,Bm05,0.4,-0.15838617886178855,0.0009542878208583999
No Cost,SSD,Divergence ratio,Bm05,0.5,-0.1679552845528455,0.0003360989689043
No Cost,SSD,Divergence ratio,Bm05,0.6,-0.169520325203252,0.00034351942695836664
No Cost,SSD,Divergence ratio,Bm05,0.7,-0.15945528455284547,0.0009146826770234
No Cost,SSD,Divergence ratio,Bm1,-0.4,-0.16767073170731703,0.0004241755783683
No Cost,SSD,Divergence ratio,Bm1,-0.3,-0.16961788617886175,0.0002845969383899
No Cost,SSD,Divergence ratio,Bm1,-0.2,-0.18438211382113812,6.75305875944684e-05
No Cost,SSD,Divergence ratio,Bm1,-0.1,-0.19047154471544714,5.1317585799814896e-05
No Cost,SSD,Divergence ratio,Bm1,0.0,-0.18938211382113815,7.331476844321086e-05
No Cost,SSD,Divergence ratio,Bm1,0.1,-0.2038861788617886,8.771119848242451e-06
No Cost,SSD,Divergence ratio,Bm1,0.2,-0.2082154471544715,3.521429097023502e-06
No Cost,SSD,Divergence ratio,Bm1,0.3,-0.2082235772357723,8.052699864924406e-06
No Cost,SSD,Divergence ratio,Bm1,0.4,-0.21278861788617878,1.7262871735053882e-06
No Cost,SSD,Divergence ratio,Bm1,0.5,-0.22138211382113815,8.17397420897296e-07
No Cost,SSD,Divergence ratio,Bm1,0.6,-0.2315487804878049,1.2621684693699584e-07
No Cost,SSD,Divergence ratio,Bm1,0.7,-0.2313170731707316,1.7488470812250986e-07
No Cost,SSD,Divergence ratio,Bm10,-0.4,-0.32361788617886184,2.1871393585115584e-14
No Cost,SSD,Divergence ratio,Bm10,-0.3,-0.32155284552845526,2.6275278249462037e-14
No Cost,SSD,Divergence ratio,Bm10,-0.2,-0.3251178861788618,1.1028215377943221e-14
No Cost,SSD,Divergence ratio,Bm10,-0.1,-0.32221544715447153,1.928087319432355e-14
No Cost,SSD,Divergence ratio,Bm10,0.0,-0.3239837398373984,1.591319668629391e-14
No Cost,SSD,Divergence ratio,Bm10,0.1,-0.320650406504065,2.6645352591003757e-14
No Cost,SSD,Divergence ratio,Bm10,0.2,-0.31718699186991867,8.289665250534504e-14
No Cost,SSD,Divergence ratio,Bm10,0.3,-0.3264186991869919,1.0732155904709847e-14
No Cost,SSD,Divergence ratio,Bm10,0.4,-0.32055284552845525,4.629630012686903e-14
No Cost,SSD,Divergence ratio,Bm10,0.5,-0.32525203252032525,1.080617077301819e-14
No Cost,SSD,Divergence ratio,Bm10,0.6,-0.3303821138211382,4.9960036108132044e-15
No Cost,SSD,Divergence ratio,Bm10,0.7,-0.33238211382113825,2.3314683517128287e-15
No Cost,SSD,Divergence ratio,Bm2,-0.4,-0.24017073170731698,3.761943005257488e-08
No Cost,SSD,Divergence ratio,Bm2,-0.3,-0.2472154471544715,1.6726403262445902e-08
No Cost,SSD,Divergence ratio,Bm2,-0.2,-0.24161788617886173,5.371435030099292e-08
No Cost,SSD,Divergence ratio,Bm2,-0.1,-0.2540487804878048,8.909013933984985e-09
No Cost,SSD,Divergence ratio,Bm2,0.0,-0.24871544715447147,1.8321619961921463e-08
No Cost,SSD,Divergence ratio,Bm2,0.1,-0.2452154471544715,2.3701437405302766e-08
No Cost,SSD,Divergence ratio,Bm2,0.2,-0.2457560975609756,1.944126818790674e-08
No Cost,SSD,Divergence ratio,Bm2,0.3,-0.26138211382113824,1.2999079960588726e-09
No Cost,SSD,Divergence ratio,Bm2,0.4,-0.2555569105691056,3.633878235357694e-09
No Cost,SSD,Divergence ratio,Bm2,0.5,-0.26852032520325203,6.393325498639987e-10
No Cost,SSD,Divergence ratio,Bm2,0.6,-0.2699186991869919,3.5816856887767773e-10
No Cost,SSD,Divergence ratio,Bm2,0.7,-0.27371544715447155,2.9023391097856194e-10
No Cost,SSD,Divergence ratio,Bm3,-0.4,-0.2729512195121951,2.0685238707092898e-10
No Cost,SSD,Divergence ratio,Bm3,-0.3,-0.2716504065040651,3.3072293052308994e-10
No Cost,SSD,Divergence ratio,Bm3,-0.2,-0.2788821138211382,9.235771406916153e-11
No Cost,SSD,Divergence ratio,Bm3,-0.1,-0.27471544715447155,2.1235554055939096e-10
No Cost,SSD,Divergence ratio,Bm3,0.0,-0.2681869918699187,9.062952240531293e-10
No Cost,SSD,Divergence ratio,Bm3,0.1,-0.2766504065040651,1.0622121700739247e-10
No Cost,SSD,Divergence ratio,Bm3,0.2,-0.27821544715447155,1.3332620193059105e-10
No Cost,SSD,Divergence ratio,Bm3,0.3,-0.27904878048780485,1.1200499786904554e-10
No Cost,SSD,Divergence ratio,Bm3,0.4,-0.27708536585365845,1.7224214647152772e-10
No Cost,SSD,Divergence ratio,Bm3,0.5,-0.28271544715447156,1.5921419738162967e-10
No Cost,SSD,Divergence ratio,Bm3,0.6,-0.28748373983739833,1.8318420854276003e-11
No Cost,SSD,Divergence ratio,Bm3,0.7,-0.2842560975609756,3.349132082774986e-11
No Cost,SSD,Divergence ratio,Bm4,-0.4,-0.2899837398373983,1.6893597631906232e-11
No Cost,SSD,Divergence ratio,Bm4,-0.3,-0.2849837398373983,4.25503706343496e-11
No Cost,SSD,Divergence ratio,Bm4,-0.2,-0.2922154471544715,8.12191055151364e-12
No Cost,SSD,Divergence ratio,Bm4,-0.1,-0.28748373983739833,1.497661254272013e-11
No Cost,SSD,Divergence ratio,Bm4,0.0,-0.28548373983739833,2.089968938652949e-11
No Cost,SSD,Divergence ratio,Bm4,0.1,-0.2902154471544715,1.656626687681258e-11
No Cost,SSD,Divergence ratio,Bm4,0.2,-0.2864512195121951,4.1147233768394166e-11
No Cost,SSD,Divergence ratio,Bm4,0.3,-0.288650406504065,3.2871779372574864e-11
No Cost,SSD,Divergence ratio,Bm4,0.4,-0.29211788617886175,9.591290724605036e-12
No Cost,SSD,Divergence ratio,Bm4,0.5,-0.29381707317073164,8.49464942831446e-12
No Cost,SSD,Divergence ratio,Bm4,0.6,-0.2967886178861788,2.6671257794911676e-12
No Cost,SSD,Divergence ratio,Bm4,0.7,-0.2977195121951219,2.684371243807012e-12
No Cost,SSD,Divergence ratio,Bm5,-0.4,-0.30245121951219506,1.1595539343526677e-12
No Cost,SSD,Divergence ratio,Bm5,-0.3,-0.3000487804878048,1.465753444544286e-12
No Cost,SSD,Divergence ratio,Bm5,-0.2,-0.29438211382113816,5.189182417097982e-12
No Cost,SSD,Divergence ratio,Bm5,-0.1,-0.29221544715447145,1.1114072625180901e-11
No Cost,SSD,Divergence ratio,Bm5,0.0,-0.29871544715447146,1.8007077310736956e-12
No Cost,SSD,Divergence ratio,Bm5,0.1,-0.2992154471544715,2.677783920527569e-12
No Cost,SSD,Divergence ratio,Bm5,0.2,-0.3032154471544715,1.02225635364069e-12
No Cost,SSD,Divergence ratio,Bm5,0.3,-0.29745121951219505,3.671507542435393e-12
No Cost,SSD,Divergence ratio,Bm5,0.4,-0.30088211382113816,1.5287771049088406e-12
No Cost,SSD,Divergence ratio,Bm5,0.5,-0.3059512195121951,5.612177389480167e-13
No Cost,SSD,Divergence ratio,Bm5,0.6,-0.30548373983739835,4.902004728061608e-13
No Cost,SSD,Divergence ratio,Bm5,0.7,-0.30888211382113817,2.9106346962256186e-13
No Cost,SSD,Divergence ratio,Bm6,-0.4,-0.3018821138211381,2.0683084874425126e-12
No Cost,SSD,Divergence ratio,Bm6,-0.3,-0.30521544715447146,5.816458426011195e-13
No Cost,SSD,Divergence ratio,Bm6,-0.2,-0.30538211382113817,1.3044750465004047e-12
No Cost,SSD,Divergence ratio,Bm6,-0.1,-0.3002154471544715,1.5450603759366761e-12
No Cost,SSD,Divergence ratio,Bm6,0.0,-0.3071544715447154,4.777289674962049e-13
No Cost,SSD,Divergence ratio,Bm6,0.1,-0.3095487804878049,2.3788378674301686e-13
No Cost,SSD,Divergence ratio,Bm6,0.2,-0.30945121951219506,4.2225482369910127e-13
No Cost,SSD,Divergence ratio,Bm6,0.3,-0.3053536585365853,7.414069358446795e-13
No Cost,SSD,Divergence ratio,Bm6,0.4,-0.30811788617886177,3.519777062403288e-13
No Cost,SSD,Divergence ratio,Bm6,0.5,-0.30578861788617884,8.593126210598712e-13
No Cost,SSD,Divergence ratio,Bm6,0.6,-0.30821951219512195,6.140643549201741e-13
No Cost,SSD,Divergence ratio,Bm6,0.7,-0.3143170731707317,8.981704269217516e-14
No Cost,SSD,Divergence ratio,Bm7,-0.4,-0.3128821138211382,1.3829678143414034e-13
No Cost,SSD,Divergence ratio,Bm7,-0.3,-0.31225203252032513,2.109793821129339e-13
No Cost,SSD,Divergence ratio,Bm7,-0.2,-0.3065487804878048,5.216937992713611e-13
No Cost,SSD,Divergence ratio,Bm7,-0.1,-0.3127154471544715,2.0202358304762433e-13
No Cost,SSD,Divergence ratio,Bm7,0.0,-0.3108861788617886,1.8829382497642657e-13
No Cost,SSD,Divergence ratio,Bm7,0.1,-0.3133170731707317,1.9358588806047314e-13
No Cost,SSD,Divergence ratio,Bm7,0.2,-0.31248373983739836,1.720105539485909e-13
No Cost,SSD,Divergence ratio,Bm7,0.3,-0.3163170731707317,6.191343733992956e-14
No Cost,SSD,Divergence ratio,Bm7,0.4,-0.30761788617886177,3.611925573447176e-13
No Cost,SSD,Divergence ratio,Bm7,0.5,-0.30981707317073165,3.2363001167823313e-13
No Cost,SSD,Divergence ratio,Bm7,0.6,-0.3162845528455284,1.1479706074624119e-13
No Cost,SSD,Divergence ratio,Bm7,0.7,-0.3158861788617886,7.586524001605237e-14
No Cost,SSD,Divergence ratio,Bm8,-0.4,-0.32108536585365854,2.853273173286652e-14
No Cost,SSD,Divergence ratio,Bm8,-0.3,-0.31288211382113823,1.1575925403424966e-13
No Cost,SSD,Divergence ratio,Bm8,-0.2,-0.3183170731707317,7.545815824035648e-14
No Cost,SSD,Divergence ratio,Bm8,-0.1,-0.31954878048780483,3.1567341333508616e-14
No Cost,SSD,Divergence ratio,Bm8,0.0,-0.31648373983739836,6.838973831690964e-14
No Cost,SSD,Divergence ratio,Bm8,0.1,-0.31548373983739836,9.373983071251739e-14
No Cost,SSD,Divergence ratio,Bm8,0.2,-0.3188170731707317,3.8228679481259555e-14
No Cost,SSD,Divergence ratio,Bm8,0.3,-0.315650406504065,1.0639637319324417e-13
No Cost,SSD,Divergence ratio,Bm8,0.4,-0.316150406504065,7.382983113757291e-14
No Cost,SSD,Divergence ratio,Bm8,0.5,-0.3193861788617886,3.116025955781273e-14
No Cost,SSD,Divergence ratio,Bm8,0.6,-0.3217154471544716,1.9761969838327786e-14
No Cost,SSD,Divergence ratio,Bm8,0.7,-0.31935365853658537,4.6444329863485713e-14
No Cost,SSD,Divergence ratio,Bm9,-0.4,-0.3217520325203252,2.4202861936828413e-14
No Cost,SSD,Divergence ratio,Bm9,-0.3,-0.31898373983739836,6.047014740791686e-14
No Cost,SSD,Divergence ratio,Bm9,-0.2,-0.324650406504065,3.171537107012531e-14
No Cost,SSD,Divergence ratio,Bm9,-0.1,-0.3231178861788618,1.646830819860649e-14
No Cost,SSD,Divergence ratio,Bm9,0.0,-0.31721951219512196,6.75385673313637e-14
No Cost,SSD,Divergence ratio,Bm9,0.1,-0.3248170731707317,1.2841579651497645e-14
No Cost,SSD,Divergence ratio,Bm9,0.2,-0.31881707317073166,3.756254566648446e-14
No Cost,SSD,Divergence ratio,Bm9,0.3,-0.3178211382113821,5.17363929475323e-14
No Cost,SSD,Divergence ratio,Bm9,0.4,-0.32005284552845525,2.927288041594996e-14
No Cost,SSD,Divergence ratio,Bm9,0.5,-0.3260487804878049,9.103828801926284e-15
No Cost,SSD,Divergence ratio,Bm9,0.6,-0.32198373983739836,2.0243066482332022e-14
No Cost,SSD,Divergence ratio,Bm9,0.7,-0.3216178861788618,2.0391096218948707e-14
No Cost,SSD,Protein abundance,Bm05,-0.4,-0.1476951219512195,0.0037422730121957
No Cost,SSD,Protein abundance,Bm05,-0.3,-0.1368780487804878,0.0077001529495262675
No Cost,SSD,Protein abundance,Bm05,-0.2,-0.1376951219512195,0.006863311353077832
No Cost,SSD,Protein abundance,Bm05,-0.1,-0.13342682926829266,0.012626363016104133
No Cost,SSD,Protein abundance,Bm05,0.0,-0.13352845528455284,0.010492487706780032
No Cost,SSD,Protein abundance,Bm05,0.1,-0.1393780487804878,0.005817272346700066
No Cost,SSD,Protein abundance,Bm05,0.2,-0.13392682926829266,0.008676440109537
No Cost,SSD,Protein abundance,Bm05,0.3,-0.1353943089430894,0.010275761204473434
No Cost,SSD,Protein abundance,Bm05,0.4,-0.14186178861788615,0.005973828826774534
No Cost,SSD,Protein abundance,Bm05,0.5,-0.13449593495934956,0.008565637188152132
No Cost,SSD,Protein abundance,Bm05,0.6,-0.13576016260162602,0.0080116388674087
No Cost,SSD,Protein abundance,Bm05,0.7,-0.1255243902439024,0.016750268978980035
No Cost,SSD,Protein abundance,Bm1,-0.4,-0.14221138211382114,0.0054233195249676
No Cost,SSD,Protein abundance,Bm1,-0.3,-0.15121138211382112,0.0020389419502077
No Cost,SSD,Protein abundance,Bm1,-0.2,-0.1497520325203252,0.0021866696458774
No Cost,SSD,Protein abundance,Bm1,-0.1,-0.1426666666666667,0.004103677827265399
No Cost,SSD,Protein abundance,Bm1,0.0,-0.15521138211382113,0.001615984099622
No Cost,SSD,Protein abundance,Bm1,0.1,-0.1481260162601626,0.0023017468085863003
No Cost,SSD,Protein abundance,Bm1,0.2,-0.15458536585365854,0.0015305665328298
No Cost,SSD,Protein abundance,Bm1,0.3,-0.1563780487804878,0.0010709930929690666
No Cost,SSD,Protein abundance,Bm1,0.4,-0.15854471544715446,0.0009063129275505333
No Cost,SSD,Protein abundance,Bm1,0.5,-0.15454471544715445,0.0012926165379181333
No Cost,SSD,Protein abundance,Bm1,0.6,-0.15125203252032518,0.001795162523471167
No Cost,SSD,Protein abundance,Bm1,0.7,-0.14871138211382115,0.0023477639985626
No Cost,SSD,Protein abundance,Bm10,-0.4,-0.15225203252032518,0.0026865965894973
No Cost,SSD,Protein abundance,Bm10,-0.3,-0.15758536585365854,0.0010525127131075333
No Cost,SSD,Protein abundance,Bm10,-0.2,-0.15871138211382113,0.0009946350954159
No Cost,SSD,Protein abundance,Bm10,-0.1,-0.15774390243902436,0.0009722536401527334
No Cost,SSD,Protein abundance,Bm10,0.0,-0.15541056910569104,0.0019640469439346666
No Cost,SSD,Protein abundance,Bm10,0.1,-0.15125203252032518,0.002137109525897167
No Cost,SSD,Protein abundance,Bm10,0.2,-0.15228455284552844,0.0018064425910838
No Cost,SSD,Protein abundance,Bm10,0.3,-0.1508780487804878,0.0023349057478445666
No Cost,SSD,Protein abundance,Bm10,0.4,-0.14425203252032517,0.0036396990725758665
No Cost,SSD,Protein abundance,Bm10,0.5,-0.1543617886178862,0.0013806821189239332
No Cost,SSD,Protein abundance,Bm10,0.6,-0.14187804878048782,0.009040724895324766
No Cost,SSD,Protein abundance,Bm10,0.7,-0.14154471544715447,0.008663786235449434
No Cost,SSD,Protein abundance,Bm2,-0.4,-0.1545,0.002369361987875333
No Cost,SSD,Protein abundance,Bm2,-0.3,-0.16191869918699187,0.0008710073600919
No Cost,SSD,Protein abundance,Bm2,-0.2,-0.15183333333333335,0.002681174726473633
No Cost,SSD,Protein abundance,Bm2,-0.1,-0.15591869918699186,0.0014666015876006666
No Cost,SSD,Protein abundance,Bm2,0.0,-0.16029268292682927,0.0014502131196385333
No Cost,SSD,Protein abundance,Bm2,0.1,-0.16158536585365854,0.0008696215551806666
No Cost,SSD,Protein abundance,Bm2,0.2,-0.1627520325203252,0.0007887103862641333
No Cost,SSD,Protein abundance,Bm2,0.3,-0.1582520325203252,0.0009748787927010668
No Cost,SSD,Protein abundance,Bm2,0.4,-0.1600853658536585,0.0009426322293330999
No Cost,SSD,Protein abundance,Bm2,0.5,-0.1593780487804878,0.0010576021531119
No Cost,SSD,Protein abundance,Bm2,0.6,-0.1588780487804878,0.0013396616153136334
No Cost,SSD,Protein abundance,Bm2,0.7,-0.15309349593495933,0.002036124370560367
No Cost,SSD,Protein abundance,Bm3,-0.4,-0.16571138211382114,0.0007297096252611925
No Cost,SSD,Protein abundance,Bm3,-0.3,-0.1682520325203252,0.0007723520868947445
No Cost,SSD,Protein abundance,Bm3,-0.2,-0.16591869918699187,0.0006563224957014845
No Cost,SSD,Protein abundance,Bm3,-0.1,-0.16211788617886178,0.0014706885545676491
No Cost,SSD,Protein abundance,Bm3,0.0,-0.1642520325203252,0.0004963740447549667
No Cost,SSD,Protein abundance,Bm3,0.1,-0.16408536585365854,0.000603243629005
No Cost,SSD,Protein abundance,Bm3,0.2,-0.1608780487804878,0.0007964191764365667
No Cost,SSD,Protein abundance,Bm3,0.3,-0.16095934959349592,0.0008322947063596999
No Cost,SSD,Protein abundance,Bm3,0.4,-0.15871138211382116,0.0008833987618279333
No Cost,SSD,Protein abundance,Bm3,0.5,-0.1499593495934959,0.0030319267420549335
No Cost,SSD,Protein abundance,Bm3,0.6,-0.1630447154471545,0.0010347095013158289
No Cost,SSD,Protein abundance,Bm3,0.7,-0.1548780487804878,0.0014848463163085
No Cost,SSD,Protein abundance,Bm4,-0.4,-0.1712520325203252,0.00043625778064506227
No Cost,SSD,Protein abundance,Bm4,-0.3,-0.1743780487804878,0.0002936729070702236
No Cost,SSD,Protein abundance,Bm4,-0.2,-0.16812601626016263,0.0007720726715294875
No Cost,SSD,Protein abundance,Bm4,-0.1,-0.1683780487804878,0.0004629782292701512
No Cost,SSD,Protein abundance,Bm4,0.0,-0.15991869918699186,0.0008537745957344
No Cost,SSD,Protein abundance,Bm4,0.1,-0.15941869918699186,0.0012160947839021333
No Cost,SSD,Protein abundance,Bm4,0.2,-0.1652113821138211,0.0006644651867997333
No Cost,SSD,Protein abundance,Bm4,0.3,-0.15608536585365854,0.0011046986231021
No Cost,SSD,Protein abundance,Bm4,0.4,-0.15758536585365854,0.0009883093406037333
No Cost,SSD,Protein abundance,Bm4,0.5,-0.15291869918699186,0.0021339981216461335
No Cost,SSD,Protein abundance,Bm4,0.6,-0.1598780487804878,0.0016350641835113664
No Cost,SSD,Protein abundance,Bm4,0.7,-0.15058536585365853,0.0024873822415188668
No Cost,SSD,Protein abundance,Bm5,-0.4,-0.16274390243902437,0.0007792901852378
No Cost,SSD,Protein abundance,Bm5,-0.3,-0.1663780487804878,0.001247861671193811
No Cost,SSD,Protein abundance,Bm5,-0.2,-0.16721138211382114,0.001263623739521146
No Cost,SSD,Protein abundance,Bm5,-0.1,-0.1680447154471545,0.0004788364729895289
No Cost,SSD,Protein abundance,Bm5,0.0,-0.1653780487804878,0.0005117964507117
No Cost,SSD,Protein abundance,Bm5,0.1,-0.15829268292682927,0.0012775116196226332
No Cost,SSD,Protein abundance,Bm5,0.2,-0.15225203252032518,0.0019652869051797668
No Cost,SSD,Protein abundance,Bm5,0.3,-0.16054471544715446,0.0007790760980700666
No Cost,SSD,Protein abundance,Bm5,0.4,-0.15254471544715445,0.0015720723261302332
No Cost,SSD,Protein abundance,Bm5,0.5,-0.15321138211382113,0.0020024448659275
No Cost,SSD,Protein abundance,Bm5,0.6,-0.14925203252032518,0.0031161702260451667
No Cost,SSD,Protein abundance,Bm5,0.7,-0.15902845528455287,0.0036392207771395856
No Cost,SSD,Protein abundance,Bm6,-0.4,-0.16854471544715446,0.0004006077925438
No Cost,SSD,Protein abundance,Bm6,-0.3,-0.16358536585365854,0.0006923542034323666
No Cost,SSD,Protein abundance,Bm6,-0.2,-0.16258536585365854,0.0006626308678622333
No Cost,SSD,Protein abundance,Bm6,-0.1,-0.1588780487804878,0.0010898446785467
No Cost,SSD,Protein abundance,Bm6,0.0,-0.16491869918699187,0.0005459285787892666
No Cost,SSD,Protein abundance,Bm6,0.1,-0.16271951219512193,0.0006814931885359667
No Cost,SSD,Protein abundance,Bm6,0.2,-0.16191869918699187,0.0008765911878554
No Cost,SSD,Protein abundance,Bm6,0.3,-0.16137804878048778,0.0007298230624137001
No Cost,SSD,Protein abundance,Bm6,0.4,-0.15554471544715445,0.0012120458123677333
No Cost,SSD,Protein abundance,Bm6,0.5,-0.1547520325203252,0.0012773350679001
No Cost,SSD,Protein abundance,Bm6,0.6,-0.15771138211382116,0.0020234615511081668
No Cost,SSD,Protein abundance,Bm6,0.7,-0.1476951219512195,0.006972420240728801
No Cost,SSD,Protein abundance,Bm7,-0.4,-0.1638780487804878,0.0007239204605261666
No Cost,SSD,Protein abundance,Bm7,-0.3,-0.1602520325203252,0.0009101629899340666
No Cost,SSD,Protein abundance,Bm7,-0.2,-0.1622520325203252,0.0010251698710574623
No Cost,SSD,Protein abundance,Bm7,-0.1,-0.1533780487804878,0.001588130041465
No Cost,SSD,Protein abundance,Bm7,0.0,-0.1593780487804878,0.000855077194295
No Cost,SSD,Protein abundance,Bm7,0.1,-0.1583780487804878,0.0010351452421807667
No Cost,SSD,Protein abundance,Bm7,0.2,-0.15258536585365853,0.0021617408341396333
No Cost,SSD,Protein abundance,Bm7,0.3,-0.15954471544715446,0.0008950766372865
No Cost,SSD,Protein abundance,Bm7,0.4,-0.14936178861788615,0.0027979472756874003
No Cost,SSD,Protein abundance,Bm7,0.5,-0.14852845528455283,0.0025321790010971335
No Cost,SSD,Protein abundance,Bm7,0.6,-0.15454471544715445,0.0023895269411174334
No Cost,SSD,Protein abundance,Bm7,0.7,-0.14659349593495932,0.004397496835222634
No Cost,SSD,Protein abundance,Bm8,-0.4,-0.16221138211382113,0.0012111870097011
No Cost,SSD,Protein abundance,Bm8,-0.3,-0.16141869918699187,0.0021371632941505
No Cost,SSD,Protein abundance,Bm8,-0.2,-0.1567520325203252,0.0012744577571873333
No Cost,SSD,Protein abundance,Bm8,-0.1,-0.15771138211382116,0.0010464447144657668
No Cost,SSD,Protein abundance,Bm8,0.0,-0.16058536585365854,0.0008806899469119333
No Cost,SSD,Protein abundance,Bm8,0.1,-0.15341869918699189,0.0015625485153444665
No Cost,SSD,Protein abundance,Bm8,0.2,-0.15754471544715445,0.0010423968009514331
No Cost,SSD,Protein abundance,Bm8,0.3,-0.1643780487804878,0.0005535450936819333
No Cost,SSD,Protein abundance,Bm8,0.4,-0.1547520325203252,0.0013727107583911668
No Cost,SSD,Protein abundance,Bm8,0.5,-0.14621138211382112,0.0029700865147934004
No Cost,SSD,Protein abundance,Bm8,0.6,-0.14654471544715444,0.004886396387765767
No Cost,SSD,Protein abundance,Bm8,0.7,-0.14304471544715447,0.0073831056749465
No Cost,SSD,Protein abundance,Bm9,-0.4,-0.1638780487804878,0.0008738852689489667
No Cost,SSD,Protein abundance,Bm9,-0.3,-0.1598780487804878,0.0009314463537220667
No Cost,SSD,Protein abundance,Bm9,-0.2,-0.1593780487804878,0.0010884805925128335
No Cost,SSD,Protein abundance,Bm9,-0.1,-0.15604471544715448,0.0016498510804431666
No Cost,SSD,Protein abundance,Bm9,0.0,-0.15341869918699189,0.0015070927668869333
No Cost,SSD,Protein abundance,Bm9,0.1,-0.15621138211382113,0.0020922140168253335
No Cost,SSD,Protein abundance,Bm9,0.2,-0.16054471544715446,0.0009219113529461667
No Cost,SSD,Protein abundance,Bm9,0.3,-0.15704471544715448,0.0013283467746537999
No Cost,SSD,Protein abundance,Bm9,0.4,-0.15004471544715448,0.002236984330154767
No Cost,SSD,Protein abundance,Bm9,0.5,-0.14921138211382112,0.0034769271885368995
No Cost,SSD,Protein abundance,Bm9,0.6,-0.1498780487804878,0.0021373219023519334
No Cost,SSD,Protein abundance,Bm9,0.7,-0.14791869918699185,0.0037827524169189663
No Cost,SSD,Transcription rate,Bm05,-0.4,-0.10041869918699182,0.09798913587846057
No Cost,SSD,Transcription rate,Bm05,-0.3,-0.09275609756097558,0.14200391805643905
No Cost,SSD,Transcription rate,Bm05,-0.2,-0.0906991869918699,0.15988803934664586
No Cost,SSD,Transcription rate,Bm05,-0.1,-0.09153252032520325,0.1540905788949801
No Cost,SSD,Transcription rate,Bm05,0.0,-0.09221951219512191,0.1500137372862237
No Cost,SSD,Transcription rate,Bm05,0.1,-0.09575203252032516,0.11965294843307812
No Cost,SSD,Transcription rate,Bm05,0.2,-0.09345934959349589,0.13444983111653977
No Cost,SSD,Transcription rate,Bm05,0.3,-0.10388617886178857,0.07896049332932203
No Cost,SSD,Transcription rate,Bm05,0.4,-0.10525203252032517,0.07273884064752721
No Cost,SSD,Transcription rate,Bm05,0.5,-0.10080487804878042,0.08796548065911658
No Cost,SSD,Transcription rate,Bm05,0.6,-0.11005284552845523,0.054166442865370625
No Cost,SSD,Transcription rate,Bm05,0.7,-0.10317886178861783,0.0784289853881292
No Cost,SSD,Transcription rate,Bm1,-0.4,-0.10026829268292677,0.0937480570836884
No Cost,SSD,Transcription rate,Bm1,-0.3,-0.08302845528455281,0.23407969579173726
No Cost,SSD,Transcription rate,Bm1,-0.2,-0.08526829268292675,0.2143705125852866
No Cost,SSD,Transcription rate,Bm1,-0.1,-0.07606910569105686,0.33109605841873163
No Cost,SSD,Transcription rate,Bm1,0.0,-0.06268292682926824,0.575662373519524
No Cost,SSD,Transcription rate,Bm1,0.1,-0.06508130081300807,0.5229991234409384
No Cost,SSD,Transcription rate,Bm1,0.2,-0.06399593495934956,0.5483351899707194
No Cost,SSD,Transcription rate,Bm1,0.3,-0.06874390243902435,0.45535869848366106
No Cost,SSD,Transcription rate,Bm1,0.4,-0.06736585365853658,0.47785995921697316
No Cost,SSD,Transcription rate,Bm1,0.5,-0.07803252032520323,0.3000650328697722
No Cost,SSD,Transcription rate,Bm1,0.6,-0.08279268292682923,0.24107408866746316
No Cost,SSD,Transcription rate,Bm1,0.7,-0.08791869918699184,0.18147639347772473
No Cost,SSD,Transcription rate,Bm10,-0.4,-0.06819918699186983,0.4598266425923423
No Cost,SSD,Transcription rate,Bm10,-0.3,-0.06862601626016253,0.4521389645508404
No Cost,SSD,Transcription rate,Bm10,-0.2,-0.0675975609756097,0.4717198269237124
No Cost,SSD,Transcription rate,Bm10,-0.1,-0.06212601626016254,0.5826023752771103
No Cost,SSD,Transcription rate,Bm10,0.0,-0.06591463414634142,0.512265407411523
No Cost,SSD,Transcription rate,Bm10,0.1,-0.0659024390243902,0.506695901100217
No Cost,SSD,Transcription rate,Bm10,0.2,-0.057052845528455264,0.6838829587492476
No Cost,SSD,Transcription rate,Bm10,0.3,-0.061414634146341435,0.5946473606118037
No Cost,SSD,Transcription rate,Bm10,0.4,-0.058512195121951195,0.6534516584682643
No Cost,SSD,Transcription rate,Bm10,0.5,-0.061865853658536564,0.586215476998165
No Cost,SSD,Transcription rate,Bm10,0.6,-0.06124390243902437,0.6003178020007928
No Cost,SSD,Transcription rate,Bm10,0.7,-0.06036991869918693,0.6461220757854956
No Cost,SSD,Transcription rate,Bm2,-0.4,-0.1264593495934959,0.01502971735687427
No Cost,SSD,Transcription rate,Bm2,-0.3,-0.11076422764227638,0.0470965855132973
No Cost,SSD,Transcription rate,Bm2,-0.2,-0.10993089430894304,0.04784084442498084
No Cost,SSD,Transcription rate,Bm2,-0.1,-0.09949593495934957,0.09457973668210722
No Cost,SSD,Transcription rate,Bm2,0.0,-0.087410569105691,0.19129442928561405
No Cost,SSD,Transcription rate,Bm2,0.1,-0.08149593495934958,0.2526139469764519
No Cost,SSD,Transcription rate,Bm2,0.2,-0.07256097560975604,0.3835847748874402
No Cost,SSD,Transcription rate,Bm2,0.3,-0.0709024390243902,0.4137035082563087
No Cost,SSD,Transcription rate,Bm2,0.4,-0.06468699186991866,0.5294438865597562
